X1,X2,X3,X4,X5,X6,complaint_num,address,bin,boro,zip
,,,MAINTAIN APPROVED CONST DOCS ON SITE / ONLY SAFETY WORK ALLO                    WED,,,2299441,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2265279,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2265279,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2265279,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2265279,4683 PARK AVENUE,2011229,BRONX,10458
2,01/08/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2997,01/08/2019,2265279,4683 PARK AVENUE,2011229,BRONX,10458
,,,I2- SITE LOCKED AND FULLY ENCLOSED.  SWS AND FENCE IN PLACE. NAN,,,2265279,4683 PARK AVENUE,2011229,BRONX,10458
1,11/28/2018,D5,COMPLAINT ASSIGNED TO EMERGENCY RESPONSE TEAM,1795,11/28/2018,2265279,4683 PARK AVENUE,2011229,BRONX,10458
,,,.,,,2265279,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2258328,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2258328,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2258328,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2258328,4683 PARK AVENUE,2011229,BRONX,10458
2,03/05/2018,A1,BUILDINGS VIOLATION(S) SERVED,9XCX,03/05/2018,2258328,4683 PARK AVENUE,2011229,BRONX,10458
,,,OWN ENGAGE LIC PE&CONT'R EVAL BLDG&PERF ALL RPRS.FILE PERM                      FOR RPR WRK NO LATER 3/23/18.START WRK NO LATER THAN 4/8/18,,,2258328,4683 PARK AVENUE,2011229,BRONX,10458
1,03/05/2018,A1,BUILDINGS VIOLATION(S) SERVED,9XCX,03/02/2018,2258328,4683 PARK AVENUE,2011229,BRONX,10458
,,,OWN IMMED SEAL DOORS&WINDOWS AT 1STFL.INSTALL FENCE AT FRONT                    INSTALL SIDEWALK SHED AT FRONT.FILE PERM NO LATER 3/6/18,,,2258328,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2258192,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2258192,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2258192,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2258192,4683 PARK AVENUE,2011229,BRONX,10458
2,03/02/2018,Y1,FULL VACATE ORDER ISSUED,2427,03/02/2018,2258192,4683 PARK AVENUE,2011229,BRONX,10458
,,,"Y1-FULL VACATE ORDER AND DOB ISSUED FOR STRUCTURE RENDERED NON COMPLAINCE DUE TO EXPLOSION IN CELLAR.  (PREVIOUS DISPOSITION ENTERED IN ERROR, # 2632).",,,2258192,4683 PARK AVENUE,2011229,BRONX,10458
1,03/02/2018,A1,BUILDINGS VIOLATION(S) SERVED,2427,03/02/2018,2258192,4683 PARK AVENUE,2011229,BRONX,10458
,,,A1- DOB ISSUED FOR STRUCTURE RENDERED NON COMPLAINCE DUE TO EXPLOSION IN CELLAR.,,,2258192,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2215145,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2215145,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2215145,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2215145,4683 PARK AVENUE,2011229,BRONX,10458
2,09/01/2015,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2152,08/31/2015,2215145,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO ACCESS,,,2215145,4683 PARK AVENUE,2011229,BRONX,10458
1,09/01/2015,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2152,08/31/2015,2215145,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO ACCESS,,,2215145,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2208308,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2208308,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2208308,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2208308,4683 PARK AVENUE,2011229,BRONX,10458
2,04/13/2015,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2408,04/13/2015,2208308,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO ACCESS,,,2208308,4683 PARK AVENUE,2011229,BRONX,10458
1,04/10/2015,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2152,04/10/2015,2208308,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO ACCESS,,,2208308,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2201431,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2201431,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2201431,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2201431,4683 PARK AVENUE,2011229,BRONX,10458
2,08/15/2014,A8,ECB VIOLATION SERVED,2420,08/12/2014,2201431,4683 PARK AVENUE,2011229,BRONX,10458
,,,CELLAR ILLEGAL APARTMENT,,,2201431,4683 PARK AVENUE,2011229,BRONX,10458
1,08/07/2014,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2420,08/05/2014,2201431,4683 PARK AVENUE,2011229,BRONX,10458
,,,"NO ACCESS TO CELLAR, LS4 POSTED",,,2201431,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2181721,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2181721,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2181721,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2181721,4683 PARK AVENUE,2011229,BRONX,10458
2,06/30/2013,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,0338,06/29/2013,2181721,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO RESPONSE TO KNOCKS,,,2181721,4683 PARK AVENUE,2011229,BRONX,10458
1,06/30/2013,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0338,06/29/2013,2181721,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO RESPONSE TO KNOCKS,,,2181721,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2178468,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2178468,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2178468,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2178468,4683 PARK AVENUE,2011229,BRONX,10458
3,02/12/2013,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2331,01/29/2013,2178468,4683 PARK AVENUE,2011229,BRONX,10458
,,,"FRONT DOOR LOCKED;NO BELL SYSTEM, NO RESPONSE TO DOOR KNOCK-                    LS4 POSTED",,,2178468,4683 PARK AVENUE,2011229,BRONX,10458
2,01/28/2013,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0474,01/13/2013,2178468,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO RESPONSE TO KNOCK. LS-4 LEFT,,,2178468,4683 PARK AVENUE,2011229,BRONX,10458
1,01/15/2013,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0270,01/14/2013,2178468,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO ACCESS TO BASMENT,,,2178468,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2177668,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2177668,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2177668,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2177668,4683 PARK AVENUE,2011229,BRONX,10458
2,09/25/2012,A8,ECB VIOLATION SERVED,2282,09/24/2012,2177668,4683 PARK AVENUE,2011229,BRONX,10458
,,,FAILURE TO MAINTAIN BLDG FIRE PASSAGEWAY GATE TO STREET IS                      CHAINED AND PADLOCKED,,,2177668,4683 PARK AVENUE,2011229,BRONX,10458
1,09/24/2012,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0235,09/23/2012,2177668,4683 PARK AVENUE,2011229,BRONX,10458
,,,UNABLE TO GAIN ACCESS TO BUILDING. NO BUZZER BELLS. FRONT                       DOOR LOCKED  REINSPECTION REQUIRED,,,2177668,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2038196,4683 PARK AVENUE,2011229,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2038196,4683 PARK AVENUE,2011229,BRONX,10458
,Date,Code,Disposition,By,Date,2038196,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2038196,4683 PARK AVENUE,2011229,BRONX,10458
2,03/21/2001,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1755,03/20/2001,2038196,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO HOLES IN APT FLOOR 1ST & 2ND FLS. NORTHWEST BEAMS (8)                        REPLACED IN BSMT. NO DANGEROUS CONDITION,,,2038196,4683 PARK AVENUE,2011229,BRONX,10458
1,03/21/2001,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1755,03/19/2001,2038196,4683 PARK AVENUE,2011229,BRONX,10458
,,,NO ACCESS TO 2ND FL APT,,,2038196,4683 PARK AVENUE,2011229,BRONX,10458
,,,,,,2274310,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2274310,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,Date,Code,Disposition,By,Date,2274310,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2274310,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
2,02/19/2019,L2,STOP WORK ORDER FULLY RESCINDED,2565,02/19/2019,2274310,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,"FULLY RESCINDED,ALL OBJECTIONS WERE CORRECTED",,,2274310,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
1,01/11/2019,L1,PARTIAL STOP WORK ORDER,2783,01/10/2019,2274310,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,"N/INSTALLATRPORT FOR SUP SF/N/DWGS FOR C-HOOK SUP SF/FLTO                       PRV PRE-SHFT INSP FOR SUP SF,PRE-INSTALL RPRT FOR SUP SF",,,2274310,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,Date,Code,Disposition,By,Date,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
3,03/30/2022,L2,STOP WORK ORDER FULLY RESCINDED,3080,03/30/2022,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,VIOLATING CONDITIONS CORRECTED,,,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
2,01/11/2019,L1,PARTIAL STOP WORK ORDER,2783,01/10/2019,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,FAILURE TO PROVIDE CERTIFICATE OF FITNESS FOR SCAFFOLD USERS                    MISSING BEARING BLOCKS ON SUPPORT DEVICES,,,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
1,01/11/2019,L1,PARTIAL STOP WORK ORDER,2783,01/10/2019,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,NO INSTALLATION REPORT FOR SUSPENDED SCAFFOLD. NO DRAWINGS                      FOR C-HOOK SUSPENDED SCAFFOLD.NO PRE-SHIFT INSPECTION+,,,2274284,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2235965,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2235965,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,Date,Code,Disposition,By,Date,2235965,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2235965,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
2,11/29/2016,A1,BUILDINGS VIOLATION(S) SERVED,9ADX,11/29/2016,2235965,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,OWNER HIRE NYSPE EVALUATE BLDG DAMAGE&FILE PLANS FOR PERM                       REPAIRS/RECONST OF ROOF PARAPET.PERMIT NO LATER 12/30/16,,,2235965,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
1,11/29/2016,A1,BUILDINGS VIOLATION(S) SERVED,9ADX,11/29/2016,2235965,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,INSTALL SIDEWALK SHED.INSTALL BRACING/TIE RESTRAINT SYSTEM                      FOR PARAPET WALL.ENG'R/OWNER FILE PERM W/48HRS COMMENCING,,,2235965,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,Date,Code,Disposition,By,Date,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
3,01/31/2017,Y2,VACATE ORDER FULLY RESCINDED,0737,01/31/2017,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,NO OBJECTION TO RESCIND PENDING PARTIAL VACATE ORDER AS PER BOROUGH COMMISSIONER WERNER DEFOE'S RECOMMENDATION WHICH INDICATED THAT THERE ARE NO LONGER ANY STRUCTURAL ISSUES. THE HPD VACATE 134593HPD IS SUFGICENT UNTILL ALL REPAIRS ARE DONE.,,,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
2,12/14/2016,Y4,VACATE ORDER PARTIALLY RESCINDED,1734,12/14/2016,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,"PARTIAL RESCISSION OF VACATE BASED ON REPAIR APPLICATION #240165860 TO ALLOW OCCUPANCY AT:1, FIRST FLOOR STORES DBA AS: BOTANICA, METRO OPTICS. 2ND FL UNITS #S 3,4,5,6. 3RD FL UNITS #S 7,8,9,10. 4TH FL UNITS #S 11,12A,14. 5TH FL UNIT #S17,18. RE- OCCUPANCY BASED ON FEU # 9ADX LETTER DATED 12/12/16",,,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
1,11/28/2016,Y1,FULL VACATE ORDER ISSUED,0517,11/27/2016,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,Y-1 : DOB FOR STRUCTURE RENDERED NON-COMPLAINT RESULTING IN DAMAGES DUE TO FIRE.,,,2235857,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2119417,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2119417,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,Date,Code,Disposition,By,Date,2119417,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2119417,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
2,04/12/2014,XX,ADMINISTRATIVE CLOSURE,0330,04/12/2014,2119417,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,REFERRING TO OPPN 2/91,,,2119417,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
1,09/03/2008,E6,COMPLAINT ASSIGNED TO SPECIAL OPERATIONS UNIT,0240,09/03/2008,2119417,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,REFER TO SPIT,,,2119417,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,Date,Code,Disposition,By,Date,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
3,08/17/2006,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2221,08/16/2006,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,THERE IS NO ILLEGAL CONVERSION OF 2 BEDROOMS AT APT #9,,,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
2,08/09/2006,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2221,08/08/2006,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,MALE DENIED ACCESS                                                              LS4 POSTED,,,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
1,08/09/2006,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2221,08/02/2006,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,UNABLE TO ACCESS APARTMENT #9                                                   LS4 POSTED,,,2087113,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2021144,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2021144,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,Date,Code,Disposition,By,Date,2021144,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2021144,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
2,03/24/1997,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,0429,03/17/1997,2021144,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,NO ANSWER TO DOOR,,,2021144,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
1,03/05/1997,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0429,02/21/1997,2021144,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,NO ANSWER TO BELL,,,2021144,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
,,,,,,2259128,4415 3 AVENUE,2011535,BRONX,10457
#,Disposition,Disposition,Disposition,Inspection,Date,2259128,4415 3 AVENUE,2011535,BRONX,10457
,Date,Code,Disposition,By,Date,2259128,4415 3 AVENUE,2011535,BRONX,10457
,,,,,,2259128,4415 3 AVENUE,2011535,BRONX,10457
2,03/21/2018,A1,BUILDINGS VIOLATION(S) SERVED,9XCX,03/21/2018,2259128,4415 3 AVENUE,2011535,BRONX,10457
,,,OWN ENGAGE LIC PE&CONT'R EVAL BLDG&PERFORM ALL REQ RPRS.FILE                    PERM FOR RPR WRK NO LATER 4/11/18.START WRK NO LATER 5/2/18,,,2259128,4415 3 AVENUE,2011535,BRONX,10457
1,03/21/2018,A1,BUILDINGS VIOLATION(S) SERVED,9XCX,03/21/2018,2259128,4415 3 AVENUE,2011535,BRONX,10457
,,,IMMED TEMP SHORE JOIST AT ROOF.SEAL OPEN ROOF&WINDOWS.REMOVE                    DAMAGED CEILINGS.FILE PERM W/48HRS OF WRK START,,,2259128,4415 3 AVENUE,2011535,BRONX,10457
,,,,,,2259093,4415 3 AVENUE,2011535,BRONX,10457
#,Disposition,Disposition,Disposition,Inspection,Date,2259093,4415 3 AVENUE,2011535,BRONX,10457
,Date,Code,Disposition,By,Date,2259093,4415 3 AVENUE,2011535,BRONX,10457
,,,,,,2259093,4415 3 AVENUE,2011535,BRONX,10457
3,02/05/2021,Y2,VACATE ORDER FULLY RESCINDED,3255,02/05/2021,2259093,4415 3 AVENUE,2011535,BRONX,10457
,,,"AT TIME OF INSPECTION, OBSERVED, BUILDING FULLY RENOVATED.  THE CONSTRUCTION SIGNED OFF FOR JOB# 210179153  AND THE WORK SUBSTANTIALLY CONFORM TO PLAN,  OKAY TO LIFT VACATE ORDER.",,,2259093,4415 3 AVENUE,2011535,BRONX,10457
2,04/11/2018,Y4,VACATE ORDER PARTIALLY RESCINDED,2420,04/11/2018,2259093,4415 3 AVENUE,2011535,BRONX,10457
,,,AS PER P.E. LETTER SUBMITTED 03/28/2018 SITE IS SAFE FOR CONTROLLED ACCES UNDER PE AND/OR OWNERSHIP SUPERVISION FOR TENANT RETRIVIAL OF PERSONAL ITEMS AND REMIDIAL WORK UNDER SUBMITTED APPLICATIONS,,,2259093,4415 3 AVENUE,2011535,BRONX,10457
1,03/21/2018,Y1,FULL VACATE ORDER ISSUED,2904,03/20/2018,2259093,4415 3 AVENUE,2011535,BRONX,10457
,,,"Y1-FULL VACATE ISSUED DUE TO EXTENSIVE FIRE, WATER AND SMOKE DAMAGE THROUGHOUT. OCCUPANCY CONTRARY TO C OF O AT 1ST FLOOR APT. B.",,,2259093,4415 3 AVENUE,2011535,BRONX,10457
,,,,,,2248032,4415 3 AVENUE,2011535,BRONX,10457
#,Disposition,Disposition,Disposition,Inspection,Date,2248032,4415 3 AVENUE,2011535,BRONX,10457
,Date,Code,Disposition,By,Date,2248032,4415 3 AVENUE,2011535,BRONX,10457
,,,,,,2248032,4415 3 AVENUE,2011535,BRONX,10457
2,09/14/2017,A8,ECB VIOLATION SERVED,2885,09/12/2017,2248032,4415 3 AVENUE,2011535,BRONX,10457
,,,VIOLATION SERVED FOR OCCUPANCY OF FIRST STORY AS A DWELLING CONTRARY TO C OF O  NUMBER 4771,,,2248032,4415 3 AVENUE,2011535,BRONX,10457
1,09/11/2017,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2886,09/07/2017,2248032,4415 3 AVENUE,2011535,BRONX,10457
,,,"RANG BELLS KNOCKED DOORS FOR BUILDING ENTRANCE AND 2 FIRST FLOOR DOORS, NO RESPONSE THEN LS 4 POSTED AT THE 1 ST FLOOR FRONT ENTRANCE DOOR.",,,2248032,4415 3 AVENUE,2011535,BRONX,10457
,,,,,,2334146,548 EAST 183 STREET,2011589,BRONX,10458
#,Disposition,Disposition,Disposition,Inspection,Date,2334146,548 EAST 183 STREET,2011589,BRONX,10458
,Date,Code,Disposition,By,Date,2334146,548 EAST 183 STREET,2011589,BRONX,10458
,,,,,,2334146,548 EAST 183 STREET,2011589,BRONX,10458
2,04/11/2022,D8,COMPLAINT ASSIGNED TO EXECUTIVE INSPECTIONS,2412,04/11/2022,2334146,548 EAST 183 STREET,2011589,BRONX,10458
,,,REASSIGNED.,,,2334146,548 EAST 183 STREET,2011589,BRONX,10458
1,04/07/2022,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,2384,04/07/2022,2334146,548 EAST 183 STREET,2011589,BRONX,10458
