X1,X2,complaint_num,address,bin,boro,zip
Comments:,"BLDG OPEN, GUARDED & FRONT LOCKED BY LOCK ON WOODEN FENCE                       PROCESSED & POSTED PVO",4676740,155-30 115 AVENUE,4264275,QUEENS,11434
Last Inspection:,12/17/2016 -  - BY BADGE # 0338,4676611,155-30 115 AVENUE,4264275,QUEENS,11434
Disposition:,12/17/2016 - Y1 - FULL VACATE ORDER ISSUED,4676611,155-30 115 AVENUE,4264275,QUEENS,11434
DOB Violation #:,121716CNE02EC,4676611,155-30 115 AVENUE,4264275,QUEENS,11434
Comments:,Y - 1 STRUCTURE HEAVILY DAMGED BY FIRE,4676611,155-30 115 AVENUE,4264275,QUEENS,11434
Last Inspection:,02/15/2017 -  - BY BADGE # 2759,4682029,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Disposition:,02/16/2017 - I3 - COMPLIANCE INSPECTION PERFORMED,4682029,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Comments:,NO OCCUPANCY OBSERVED FROM EXTERIOR,4682029,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Last Inspection:,12/10/2016 -  - BY BADGE # 2751,4675745,145-113 GUY BREWER BOULEVARD,4285796,QUEENS,11434
Disposition:,12/11/2016 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4675745,145-113 GUY BREWER BOULEVARD,4285796,QUEENS,11434
Comments:,FRONT OF BUILDING AND GARAGE  SEALED,4675745,145-113 GUY BREWER BOULEVARD,4285796,QUEENS,11434
Last Inspection:,01/15/2008 -  - BY BADGE # 2305,4336469,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Disposition:,01/22/2008 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4336469,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Comments:,NO ILLEGAL CONVERSION FOUND,4336469,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Last Inspection:,12/27/2007 -  - BY BADGE # 2305,4333177,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Disposition:,01/02/2008 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,4333177,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
DOB Violation #:,122707Z13AC01,4333177,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
ECB Violation #:,34622266P,4333177,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Comments:,3  DEAD STORAGE VEHICLES NOT COMPLY WITH ZONING,4333177,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Last Inspection:,03/12/1992 -  - BY BADGE # 0461,4024900,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Disposition:,03/17/1992 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE  4024900,4024900,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
DOB Violation #:,"UB33/92,34/92",4024900,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Comments:,UB VIOLATION FILED FOR DWELLING & GARAGE,4024900,145-113 GUY R BREWER BOULEVARD,4285796,QUEENS,11434
Last Inspection:,10/16/2018 -  - BY BADGE # ADMN,4751553,173-47GAR 105 AVE,4584308,QUEENS,11433
Disposition:,10/16/2018 - P6 - INITIAL NOTIFICATION ACCEPTED,4751553,173-47GAR 105 AVE,4584308,QUEENS,11433
Job Number:,421664470,4751553,173-47GAR 105 AVE,4584308,QUEENS,11433
Comments:,NOTIFICATION ACCEPTED,4751553,173-47GAR 105 AVE,4584308,QUEENS,11433
Last Inspection:,01/16/2018 -  - BY BADGE # 2724,4719256,173-47 GAR 105 AVENUE,4584308,QUEENS,11433
Disposition:,01/17/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4719256,173-47 GAR 105 AVENUE,4584308,QUEENS,11433
Comments:,VACATE ORDER COMPLIED WITH.,4719256,173-47 GAR 105 AVENUE,4584308,QUEENS,11433
Last Inspection:,01/10/2018 -  - BY BADGE # 2617,4718864,173-47 GAR 105 AVENUE,4584308,QUEENS,11433
Disposition:,01/10/2018 - Y1 - FULL VACATE ORDER ISSUED,4718864,173-47 GAR 105 AVENUE,4584308,QUEENS,11433
DOB Violation #:,011018CERKC02  011018CERKC03,4718864,173-47 GAR 105 AVENUE,4584308,QUEENS,11433
ECB Violation #:,35308777H  35308778J,4718864,173-47 GAR 105 AVENUE,4584308,QUEENS,11433
Comments:,"Y-1 - AT TIME OF INSPECTION, GARAGE IS IN DISREPAIR - LARGE VERTICAL CRACKS AT EXPOSURE 2, 3, AND 4 FROM GROUND TO TOP OF WALL. 1 LARGE HOLE AT TOP OF PEAK OF ROOF LINE TOWARDS THE REAR OF GARAGE. VACATE ENTIRE GARAGE AND REAR YARD FORTHWITH.",4718864,173-47 GAR 105 AVENUE,4584308,QUEENS,11433
Last Inspection:,01/14/2022 -  - BY BADGE # 3222,3828037,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Disposition:,01/14/2022 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3828037,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Comments:,"AT TIME OF INSPECTION, OBSERVED NO CONSTRUCTION IN PROGRESS. BUILDING IS UNDER  FULL VACATE ORDER.",3828037,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Last Inspection:,01/14/2022 -  - BY BADGE # 3222,3828005,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Disposition:,01/14/2022 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3828005,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Comments:,"AT TIME OF INSPECTION, OBSERVED FULL VACATE ORDER IS IN COMPLIANCE AT THE ABOVE LOCATION. ROLLDOWN GATES ARE PADLOCKED.",3828005,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Last Inspection:,01/03/2022 -  - BY BADGE # 2759,3826800,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Disposition:,01/03/2022 - W1 - VIOLATION SERVED FOR DISOBEYING VACATE ORDER,3826800,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
ECB Violation #:,39053684M,3826800,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Comments:,VIOLATION ISSUED AT FOR 1ST FLOOR FAILURE TO COMPLY WITH COMMISSIONER'S VACATE  ORDER # B242/21.,3826800,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Last Inspection:,07/27/2021 -  - BY BADGE # 2725,3807613,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Disposition:,07/27/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3807613,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Comments:,FULL VACATE ORDER #B242/21 POSTED AT PREMISES - IN COMPLIANCE,3807613,2811 MERMAID AVENUE,3412888,BROOKLYN,11224
Last Inspection:,12/03/2020 -  - BY BADGE # 9PNX,5152265,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,12/09/2020 - A1 - BUILDINGS VIOLATION(S) SERVED,5152265,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
DOB Violation #:,120320FEU50301PN,5152265,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,OWNR TO RETN NYSPE TO EVAL ENTRE BLDG&PREP RPR DWGS.RPR UNDR                    PRMT START BY 1/25/2021 & COMPLTD/SIGNED OFF BY 3/12/2021,5152265,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,05/07/2021 -  - BY BADGE # 3130,5150993,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,05/07/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,5150993,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,AT TIME OF INSPECTION OBSERVED UB SEALED. NO VISIBLE EVIDENCE FROM EXTERIOR OF PREMISES EASILY ACCESSIBLE TO THE PUBLIC. NO VIOLATION WARRANTED FROM COMPLAINT.,5150993,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,02/11/2020 -  - BY BADGE # 2791,5147238,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,02/11/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,5147238,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,"I-2 AT TIME OF INSPECTION BUILDING MARKED AS OPEN ROOF, OBSERVED NO CRACKS AT EXPOSURE 1. UNABLE TO INSPECT ROOF. PREMISES SECURED WITH ROLL DOWN GATE DOWN AND LOCKED. NO STRUCTURAL ISSUED OBSERVED FROM CURB VANTAGE POINT AT EXPOSURE 1.",5147238,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,08/08/2019 -  - BY BADGE # 3107,5143327,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,08/08/2019 - A8 - ECB VIOLATION SERVED,5143327,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
ECB Violation #:,39007397M  39007398Y,5143327,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,"AT TIME OF INSPECTION, OBSERVED AT FIRST FLOOR THE INTERIOR WALLS, CEILING AND FLOOR IN A STATE OF DISREPAIR COLLAPSING INTO CELLAR LEVEL. AT EXTERIOR OF PREMISE EXCESSIVE STORAGE OF MATERIAL WITH GATE OPEN ALLOWING PUBLIC ACCESS FROM STREET TO LOT. VIOLATIONS ISSUED.",5143327,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,07/02/2018 -  - BY BADGE # 2703,5134753,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,07/03/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,5134753,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,"EXP # 12,3 ARE SEALED AND GUARDED",5134753,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,05/31/2018 -  - BY BADGE # 2544,5134722,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,06/01/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,5134722,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,24 HR VACATE POSTED,5134722,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,05/26/2018 -  - BY BADGE # 2758,5134684,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,05/26/2018 - Y1 - FULL VACATE ORDER ISSUED,5134684,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
DOB Violation #:,052618CER01DM,5134684,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,Y-1; FULL VACATE DUE TO FIRE OPERATIONS LEAVING ROOF OPEN AND HOLES IN THE FLOOR; DOB ISSUED FOR STRUCTURE RENDERED NON-COMPLIANT,5134684,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,11/06/2017 -  - BY BADGE # 2282,5131334,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,11/07/2017 - A8 - ECB VIOLATION SERVED,5131334,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
DOB Violation #:,110617CERDF01,5131334,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
ECB Violation #:,35263578Z,5131334,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,A8 - FAILURE TO MAINTAIN ONE STORY WAREHOUSE ROOF CAVE IN AND WALLS PUSHED OUT,5131334,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,07/22/2017 -  - BY BADGE # 0801,5129046,3983 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,07/25/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,5129046,3983 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,VACANT BLDG SEALED - ROLL DOWN GATE AT FRONT IS PADLOCKED. NO DISTINCT ODOR AT  TIME OF INSPECTION.,5129046,3983 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,08/05/2016 -  - BY BADGE # 2727,5122841,3983 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,08/05/2016 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,5122841,3983 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,SIGN REMOVED AT TIME OF INSPECTION,5122841,3983 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,03/26/2009 -  - BY BADGE # 2380,5077555,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,03/30/2009 - A6 - VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,5077555,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,U/B ISSUED # 10/09,5077555,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,03/26/2009 -  - BY BADGE # 2380,5077554,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,03/30/2009 - A6 - VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,5077554,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,U/B ISSUED # 9/09,5077554,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,03/27/2009 -  - BY BADGE # 2380,5077553,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,03/30/2009 - A6 - VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,5077553,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,U/B ISSUED # 8/09,5077553,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,03/23/2009 -  - BY BADGE # 2380,5077319,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,03/24/2009 - A8 - ECB VIOLATION SERVED,5077319,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
DOB Violation #:,032309C03JM02,5077319,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
ECB Violation #:,34739021X,5077319,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,3 BLDGS ON LOT WITH A TOTAL OF 13 OPENINGS WHICH REQUIRE TO                     BE SEALED,5077319,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,03/03/2009 -  - BY BADGE # 0801,5077014,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,03/03/2009 - XX - ADMINISTRATIVE CLOSURE,5077014,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,PREVIOUSLY ANSWERED,5077014,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,02/13/2009 -  - BY BADGE # 1996,5076856,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,02/17/2009 - A8 - ECB VIOLATION SERVED,5076856,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
ECB Violation #:,34738690Z,5076856,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,FAIL TO MAINTAIN BLDG EXCESSIVE DEBRIS ENTIRE SITE,5076856,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,02/13/2009 -  - BY BADGE # 1996,5076850,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,02/17/2009 - A8 - ECB VIOLATION SERVED,5076850,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
ECB Violation #:,34738689L,5076850,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,OCCUPANCY CONTRARY TO C/O HARDWARE STORE OCCUPIED AS                            RESIDENTIAL SRO,5076850,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,07/11/2008 -  - BY BADGE # 1996,5072593,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,07/14/2008 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,5072593,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
DOB Violation #:,071108C03SC03,5072593,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
ECB Violation #:,34680639Y,5072593,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,FAIL TO MAINTAIN BLDG HAZARDOUS 3 BLDGS OPEN/VACANT                             UNGUARDED EXCESSIVE DISREPAIR DEBRIS OVERGROWN YARDS,5072593,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,11/09/2007 -  - BY BADGE # 1795,5067865,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,11/13/2007 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,5067865,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
DOB Violation #:,110907C03FC02,5067865,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
ECB Violation #:,34608877N,5067865,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,"BUILDINGS OPEN, VACANT AND UNGUARDED",5067865,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,05/10/2005 -  - BY BADGE # 0363,5050550,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Disposition:,05/11/2005 - A6 - VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,5050550,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Comments:,"UB VIOLATION #15/05 WRITTEN AND SERVED FOR BUILDING BEING                       OPEN, VACANT AND UNGUARDED",5050550,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308
Last Inspection:,08/29/2017 -  - BY BADGE # ADMN,3617012,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Disposition:,08/29/2017 - P6 - INITIAL NOTIFICATION ACCEPTED,3617012,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Job Number:,321520332,3617012,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Comments:,NOTIFICATION ACCEPTED,3617012,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Last Inspection:,02/08/2017 -  - BY BADGE # 2656,3590941,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Disposition:,02/10/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3590941,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Comments:,VACATE ORDER APPEARS TO BE IN COMPLIANCE,3590941,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Last Inspection:,09/29/2016 -  - BY BADGE # 1710,3575999,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Disposition:,09/30/2016 - A8 - ECB VIOLATION SERVED,3575999,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
DOB Violation #:,092916CNEMR02,3575999,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
ECB Violation #:,35197311R,3575999,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Comments:,"A-8 ; VACANT STRUCTURE HAS EXTERIOR PLYWOOD WALLS BULGING, LEAN ING, DEFECTIVE WITH THE POSSIBILITY OF COLLAPSE. VIOLATION ISSUED FOR FAILURE TO MAINTAIN.",3575999,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Last Inspection:,01/18/2017 -  - BY BADGE # 2654,3575474,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Disposition:,01/20/2017 - H1 - PLEASE SEE COMPLAINT NUMBER  3243341,3575474,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Comments:,REFER TO COMPLAINT #3243341,3575474,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Last Inspection:,08/11/2008 -  - BY BADGE # 2356,3275561,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Disposition:,08/11/2008 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3275561,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Comments:,NO UNSAFE CONDITION. VACANT BUILDING IS BOARDED UP & SEALED                     NO ACCESS TO PUBLIC,3275561,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Last Inspection:,11/15/2007 -  - BY BADGE # 2201,3243341,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Disposition:,11/21/2007 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,3243341,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
DOB Violation #:,111507C03JM01,3243341,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
ECB Violation #:,34612529Z,3243341,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Comments:,1 VI FOR FAILURE TO MAINTAIN BLDG REAR WALL SECTION IS                          MISSING APPROX 10WX20L,3243341,433 TOMPKINS AVENUE,3052797,BROOKLYN,11216
Last Inspection:,06/11/2018 -  - BY BADGE # 2724,4735737,103-10 GAR 51 AVENUE,4447720,QUEENS,11368
Disposition:,06/12/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,4735737,103-10 GAR 51 AVENUE,4447720,QUEENS,11368
Comments:,"VACATE ORDER COMPLIED WITH, PVO POSTED",4735737,103-10 GAR 51 AVENUE,4447720,QUEENS,11368
Last Inspection:,06/08/2018 -  - BY BADGE # 2632,4735640,103-10 GAR 51 AVENUE,4447720,QUEENS,11368
Disposition:,06/08/2018 - H1 - PLEASE SEE COMPLAINT NUMBER  4735647,4735640,103-10 GAR 51 AVENUE,4447720,QUEENS,11368
Comments:,SEE COMPLAINT # 4735647,4735640,103-10 GAR 51 AVENUE,4447720,QUEENS,11368
Last Inspection:,03/14/2018 -  - BY BADGE # 2282,3642055,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Disposition:,03/15/2018 - A8 - ECB VIOLATION SERVED,3642055,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
DOB Violation #:,031418CERDF01,3642055,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
ECB Violation #:,35309410X,3642055,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Comments:,A8 - JOB SITE FENCE IS IN DISREPAIR AT EXPOSURE # 3,3642055,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Last Inspection:,11/14/2017 -  - BY BADGE # ADMN,3627369,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Disposition:,11/14/2017 - P6 - INITIAL NOTIFICATION ACCEPTED,3627369,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Job Number:,321628137,3627369,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Comments:,NOTIFICATION ACCEPTED,3627369,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Last Inspection:,08/17/2017 -  - BY BADGE # 2472,3615306,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Disposition:,08/17/2017 - H1 - PLEASE SEE COMPLAINT NUMBER  3611181,3615306,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Comments:,BUILDING HAS BEEN GIVEN CLASS ONE SUMMONS AND FULL VACATE OR                    DER ON 7/19/17. COURT DATE IS PENDING,3615306,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Last Inspection:,07/21/2017 -  - BY BADGE # 2656,3611412,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Disposition:,07/24/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3611412,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Comments:,VACATE ORDER APPEARS TO BE IN COMPLIANCE,3611412,2001 NOSTRAND AVENUE,3113779,BROOKLYN,11210
Last Inspection:,05/03/2018 -  - BY BADGE # 9AKX,3648427,277 SUMPTER STREET,3337926,BROOKLYN,11233
Disposition:,05/08/2018 - A8 - ECB VIOLATION SERVED,3648427,277 SUMPTER STREET,3337926,BROOKLYN,11233
DOB Violation #:,50218COBMKA01,3648427,277 SUMPTER STREET,3337926,BROOKLYN,11233
ECB Violation #:,35306550Y,3648427,277 SUMPTER STREET,3337926,BROOKLYN,11233
Comments:,OATH SUMMONS ISSUED FOR THE REMOVAL OF VACATE STICKER.,3648427,277 SUMPTER STREET,3337926,BROOKLYN,11233
Last Inspection:,01/29/2018 -  - BY BADGE # ADMN,3636351,277 SUMPTER STREET,3337926,BROOKLYN,11233
