X1,X2,complaint_num,address,bin,boro,zip
Last Inspection:,02/10/2017 -  - BY BADGE # 1734,1443117,1594 2 AVENUE,1049909,MANHATTAN,10028
Disposition:,02/10/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1443117,1594 2 AVENUE,1049909,MANHATTAN,10028
Comments:,LOCATION COMPLYING WITH VACATE AT TIME OF INSPECTION,1443117,1594 2 AVENUE,1049909,MANHATTAN,10028
Last Inspection:,10/11/2016 -  - BY BADGE # 2608,1434779,1594 2 AVENUE,1049909,MANHATTAN,10028
Disposition:,10/11/2016 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1434779,1594 2 AVENUE,1049909,MANHATTAN,10028
Comments:,I-2 NO CONSTRUCTION ACTIVITY OBSERVED AT THE TIME OF INSPECTION.,1434779,1594 2 AVENUE,1049909,MANHATTAN,10028
Last Inspection:,01/04/2016 -  - BY BADGE # 2647,1414110,1594 2 AVENUE,1049909,MANHATTAN,10028
Disposition:,01/11/2016 - A8 - ECB VIOLATION SERVED,1414110,1594 2 AVENUE,1049909,MANHATTAN,10028
DOB Violation #:,010416CSTFVA03,1414110,1594 2 AVENUE,1049909,MANHATTAN,10028
ECB Violation #:,35164453L,1414110,1594 2 AVENUE,1049909,MANHATTAN,10028
Comments:,LIGHTBULB OM UNDERSIDE OF SW SHED ARE INOPERABLE ALOND 2ND                      AVE JOB#140413283,1414110,1594 2 AVENUE,1049909,MANHATTAN,10028
Last Inspection:,08/12/2009 -  - BY BADGE # 2448,1262902,1594 2 AVENUE,1049909,MANHATTAN,10028
Disposition:,08/12/2009 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1262902,1594 2 AVENUE,1049909,MANHATTAN,10028
Comments:,NO WORKER FOUND REMOVING PAINT ATI,1262902,1594 2 AVENUE,1049909,MANHATTAN,10028
Last Inspection:,03/05/2008 -  - BY BADGE # 2348,1217362,1594 2 AVENUE,1049909,MANHATTAN,10028
Disposition:,03/05/2008 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,1217362,1594 2 AVENUE,1049909,MANHATTAN,10028
DOB Violation #:,030508C08JH01,1217362,1594 2 AVENUE,1049909,MANHATTAN,10028
ECB Violation #:,34618802H,1217362,1594 2 AVENUE,1049909,MANHATTAN,10028
Comments:,"VIBRATION IN APT 2N,THERE IS AN ORDOR.IN APT 2N, RESTAURANT                     CHIMNEY DOES NOT GO 3' ABOVE ROOF",1217362,1594 2 AVENUE,1049909,MANHATTAN,10028
Last Inspection:,02/28/2008 -  - BY BADGE # 2348,1216766,1594 2 AVENUE,1049909,MANHATTAN,10028
Disposition:,02/28/2008 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1216766,1594 2 AVENUE,1049909,MANHATTAN,10028
Comments:,"NO EXCESSIVE VIBRATIONS,FIRE ESCAPE NOT VIBRATING",1216766,1594 2 AVENUE,1049909,MANHATTAN,10028
Last Inspection:,04/16/2006 -  - BY BADGE # 0338,1163798,1594 2 AVENUE,1049909,MANHATTAN,10028
Disposition:,04/17/2006 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1163798,1594 2 AVENUE,1049909,MANHATTAN,10028
Comments:,NO ACTION NECESSARY,1163798,1594 2 AVENUE,1049909,MANHATTAN,10028
Last Inspection:,09/25/2001 -  - BY BADGE # 0370,1090988,1594 2 AVENUE,1049909,MANHATTAN,10028
Disposition:,10/03/2001 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1090988,1594 2 AVENUE,1049909,MANHATTAN,10028
Comments:,PERMITM 10253716801 EXP. 04/02/02 NO DEBRIS BEING THROWN OUT                    OF REAR WINDOW,1090988,1594 2 AVENUE,1049909,MANHATTAN,10028
Last Inspection:,08/03/2020 -  - BY BADGE # 2998,1549329,1694 2 AVENUE,1050061,MANHATTAN,10128
Disposition:,08/03/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1549329,1694 2 AVENUE,1050061,MANHATTAN,10128
Comments:,PEREMPTORY VACATE ORDER POSTING.,1549329,1694 2 AVENUE,1050061,MANHATTAN,10128
Last Inspection:,03/19/2003 -  - BY BADGE # 1734,1105219,1694 2 AVENUE,1050061,MANHATTAN,10128
Disposition:,03/26/2003 - A1 - BUILDINGS VIOLATION(S) SERVED,1105219,1694 2 AVENUE,1050061,MANHATTAN,10128
DOB Violation #:,"031903SGSTFDP01,02,03,04",1105219,1694 2 AVENUE,1050061,MANHATTAN,10128
ECB Violation #:,34393172H  34393171X,1105219,1694 2 AVENUE,1050061,MANHATTAN,10128
Comments:,"WALL SIGN,CANOPY SIGN AND VERTI SIGN W/O PERMIT",1105219,1694 2 AVENUE,1050061,MANHATTAN,10128
Last Inspection:,11/30/1995 -  - BY BADGE # 0411,1038180,1694 2 AVENUE,1050061,MANHATTAN,10128
Disposition:,12/05/1995 - H1 - PLEASE SEE COMPLAINT NUMBER  1038170,1038180,1694 2 AVENUE,1050061,MANHATTAN,10128
Comments:,REFER TO COMPL #1038170,1038180,1694 2 AVENUE,1050061,MANHATTAN,10128
Last Inspection:,11/30/1995 -  - BY BADGE # 0411,1038170,1694 2 AVENUE,1050061,MANHATTAN,10128
Disposition:,12/04/1995 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,1038170,1694 2 AVENUE,1050061,MANHATTAN,10128
DOB Violation #:,0113095C08M03,1038170,1694 2 AVENUE,1050061,MANHATTAN,10128
Comments:,CANOPY ERECTED AT FRONT 1FL SIGN BOX INSTALLED AT FRONT 1ST                     FOR BOTH STATE DUMPLING KING,1038170,1694 2 AVENUE,1050061,MANHATTAN,10128
Last Inspection:,11/22/1995 -  - BY BADGE # 0411,1038065,1694 2 AVENUE,1050061,MANHATTAN,10128
Disposition:,11/29/1995 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,1038065,1694 2 AVENUE,1050061,MANHATTAN,10128
ECB Violation #:,34132559R,1038065,1694 2 AVENUE,1050061,MANHATTAN,10128
Comments:,DEBRIS STORED AT REARYARD,1038065,1694 2 AVENUE,1050061,MANHATTAN,10128
Last Inspection:,10/28/2021 -  - BY BADGE # 2758,1585280,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,10/28/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1585280,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,I-2; CONDITION OF BUILDING HAS NOT CHANGED SINCE VACATE WAS ISSUED; DOB VIOLATION FOR ENGINEER REPORT WAS DONE ON COMPLAINT #1465367; PROTECTION FOR PUBLIC AND PROPERTY IN PLACE; NO ACTION TAKEN,1585280,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,01/13/2021 -  - BY BADGE # 2770,1559259,1854 2 AVENUE,1050341,MANHATTAN,10128
Disposition:,01/13/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1559259,1854 2 AVENUE,1050341,MANHATTAN,10128
Comments:,NO DEFECTS FOUND TO EXTERIOR WALLS. SIDEWALK SHED IN PLACE.,1559259,1854 2 AVENUE,1050341,MANHATTAN,10128
Last Inspection:,11/15/2017 -  - BY BADGE # 2858,1465448,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,11/27/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1465448,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,POSTED VACATE IN COMPLIANCE,1465448,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,11/14/2017 -  - BY BADGE # 9ADX,1465367,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,11/14/2017 - A1 - BUILDINGS VIOLATION(S) SERVED,1465367,300 EAST 96 STREET,1050341,MANHATTAN,10128
DOB Violation #:,111417FEU10802AD,1465367,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,OWN RETAIN PE ENG'R EVAL STRUCT&PREP PLANS&OBTAIN PERM FOR                      PERM REPAIR OR PART REPLACEMENT OF WALL.BEG WRK BY 12/18/17,1465367,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,11/13/2017 -  - BY BADGE # 9ADX,1465261,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,11/13/2017 - A1 - BUILDINGS VIOLATION(S) SERVED,1465261,300 EAST 96 STREET,1050341,MANHATTAN,10128
DOB Violation #:,111317FEU10801AD,1465261,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,IMMED ENGAGE PE ENG'R&REG CONT'R PROV INTERIOR SHORING&BRACE                    TO SOUTH WALL.FILE FOR PERM W/48HRS OF COMMENCING WORK,1465261,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,11/10/2017 -  - BY BADGE # 2608,1465107,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,11/10/2017 - A8 - ECB VIOLATION SERVED,1465107,300 EAST 96 STREET,1050341,MANHATTAN,10128
DOB Violation #:,111017CNESC01,1465107,300 EAST 96 STREET,1050341,MANHATTAN,10128
ECB Violation #:,35263456K,1465107,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,A-8 FAILURE TO MAINTAIN BUILDING IN A CODE COMPLIANT MANNER. CRACKS OBSERVED ALLTHROUGHOUT REAR WALL.,1465107,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,03/11/2017 -  - BY BADGE # 2576,1445037,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,03/13/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1445037,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,NO SHAKING OR VIBRATING AT TIME OF INSPECTION,1445037,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,01/25/2014 -  - BY BADGE # 0816,1350343,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,01/25/2014 - XX - ADMINISTRATIVE CLOSURE,1350343,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,ADMINISTRATIVE CLOSURE,1350343,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,10/13/2011 -  - BY BADGE # 2422,1314502,1854 2 AVENUE,1050341,MANHATTAN,10128
Disposition:,12/13/2011 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,1314502,1854 2 AVENUE,1050341,MANHATTAN,10128
DOB Violation #:,"101311SGSTFKK01,15",1314502,1854 2 AVENUE,1050341,MANHATTAN,10128
ECB Violation #:,34932011R,1314502,1854 2 AVENUE,1050341,MANHATTAN,10128
Comments:,"""OUTDOOR ADVERTISING COMPANY SIGN ON DISPLAY WITHOUT A PERMI                    T"" (NBA)",1314502,1854 2 AVENUE,1050341,MANHATTAN,10128
Last Inspection:,04/06/2010 -  - BY BADGE # 2274,1278638,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,04/16/2010 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1278638,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,NV,1278638,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,10/01/2009 -  - BY BADGE # 2441,1266604,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,10/01/2009 - A8 - ECB VIOLATION SERVED,1266604,300 EAST 96 STREET,1050341,MANHATTAN,10128
ECB Violation #:,34745057Z,1266604,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,VIOLATION SERVED,1266604,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,09/30/2009 -  - BY BADGE # 2448,1266347,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,10/05/2009 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1266347,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,UNAWARE OF ANY OFFICIAL NOTICE NOTHING IN DOB DATABASE FOR                      COMPLAINT OTHER THAN THIS COMPLAINT,1266347,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,09/27/2006 -  - BY BADGE # 1950,1175631,1854 2 AVENUE,1050341,MANHATTAN,10128
Disposition:,09/28/2006 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,1175631,1854 2 AVENUE,1050341,MANHATTAN,10128
DOB Violation #:,092706C08AL01/02,1175631,1854 2 AVENUE,1050341,MANHATTAN,10128
ECB Violation #:,34538071N  34538072P,1175631,1854 2 AVENUE,1050341,MANHATTAN,10128
Comments:,ILLEGAL OCCUPANCY 1ST FL COMMERCIAL CONVERSION & WORK                           WITHOUT A PERMIT,1175631,1854 2 AVENUE,1050341,MANHATTAN,10128
Last Inspection:,04/11/2006 -  - BY BADGE # 0437,1161408,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,04/12/2006 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1161408,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,NO CONSTRUCTION ACTIVITY ON THE 5TH FLOOR,1161408,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,02/07/2005 -  - BY BADGE # 2178,1135789,300 EAST 96 STREET,1050341,MANHATTAN,10128
Disposition:,02/14/2005 - A1 - BUILDINGS VIOLATION(S) SERVED,1135789,300 EAST 96 STREET,1050341,MANHATTAN,10128
DOB Violation #:,020705E2178B01,1135789,300 EAST 96 STREET,1050341,MANHATTAN,10128
ECB Violation #:,38150915Z,1135789,300 EAST 96 STREET,1050341,MANHATTAN,10128
Comments:,ELEVATOR INSPECTION PERFORMED AND VIOLATION SERVED,1135789,300 EAST 96 STREET,1050341,MANHATTAN,10128
Last Inspection:,08/17/1994 -  - BY BADGE # 0411,1029686,1854 2 AVENUE,1050341,MANHATTAN,10128
Disposition:,08/24/1994 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,1029686,1854 2 AVENUE,1050341,MANHATTAN,10128
DOB Violation #:,"081794C08M05,06,07-",1029686,1854 2 AVENUE,1050341,MANHATTAN,10128
Comments:,CONSTRUCTING AND OCCUPANTION OF BEDROOM IN CELLAR / HOLES                       THROUGH CEILING AT FIRST FL / A/C INSTALLED WITHOUT PERMITS,1029686,1854 2 AVENUE,1050341,MANHATTAN,10128
Last Inspection:,04/08/2021 -  - BY BADGE # 2387,1568716,2000 2 AVENUE,1052674,MANHATTAN,10029
Disposition:,04/08/2021 - A8 - ECB VIOLATION SERVED,1568716,2000 2 AVENUE,1052674,MANHATTAN,10029
ECB Violation #:,39039074Y,1568716,2000 2 AVENUE,1052674,MANHATTAN,10029
Comments:,"A-8 AT EXPOSURE 4, CONSTRUCTION FENCE HAS SEVERAL PANEL DISLODGED AND SITE NOW  OPEN TO PUBLIC.",1568716,2000 2 AVENUE,1052674,MANHATTAN,10029
Last Inspection:,07/30/2020 -  - BY BADGE # 2882,1548282,2000 2 AVENUE,1052674,MANHATTAN,10029
Disposition:,07/31/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1548282,2000 2 AVENUE,1052674,MANHATTAN,10029
Comments:,AT TIME OF INSPECTION NO BUILDING ON SITE. BUILDING WAS DEMOLISHED UNDER        IMMEDIATE EMERGENCY DECLARATION # 13983,1548282,2000 2 AVENUE,1052674,MANHATTAN,10029
Last Inspection:,12/05/2019 -  - BY BADGE # 2986,1529381,2000 2 AVENUE,1052674,MANHATTAN,10029
Disposition:,12/05/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1529381,2000 2 AVENUE,1052674,MANHATTAN,10029
Comments:,"AT TIME OF INSPECTION IED DEMO ACTIVE SITE OBSERVED SIDEWALK                    CLOSED AS PER DOT PERMIT, FLAG PERSONS IN PLACE FOR TRAFFIC",1529381,2000 2 AVENUE,1052674,MANHATTAN,10029
Last Inspection:,11/08/2019 -  - BY BADGE # 9TLX,1527582,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Disposition:,11/13/2019 - A1 - BUILDINGS VIOLATION(S) SERVED,1527582,2000 SECOND AVENUE,1052674,MANHATTAN,10029
DOB Violation #:,110819FEU11101TDL,1527582,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Comments:,IMMD DEMO BLDG.ALL WRK TO BE SUPV/DIRECT BY NYSPE&DOB-REG                       CONTR.SUB M&M TO FEU/CSE BY 11/14/19.SUB DAILY RPRTS TO FEU,1527582,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Last Inspection:,10/18/2019 -  - BY BADGE # 2923,1524715,2000 2 AVENUE,1052674,MANHATTAN,10029
Disposition:,10/21/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1524715,2000 2 AVENUE,1052674,MANHATTAN,10029
Comments:,"UPON INSPECTION, LOCATION HAS A FULL VACATE DUE TO A FIRE. ROLLED DOWN GATES COVER COMMERCIAL SPACES AND LOCKED AND FRONT DOOR ENTRANCE TO BUILDING IS LOCKED. WINDOWS AT GROUND LEVEL ARE COVERED. ROOF IS EXPOSED, PERMITS FOR SIDEWALK SHED #M00030153 AND ELECTRICAL #M00030267 ARE VALID.",1524715,2000 2 AVENUE,1052674,MANHATTAN,10029
Last Inspection:,07/17/2019 -  - BY BADGE # 91KX,1516267,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Disposition:,07/17/2019 - A1 - BUILDINGS VIOLATION(S) SERVED,1516267,2000 SECOND AVENUE,1052674,MANHATTAN,10029
DOB Violation #:,071819FEU11101IK,1516267,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Comments:,OBTAIN/RENEW PERMIT FOR SHORING,1516267,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Last Inspection:,12/12/2018 -  - BY BADGE # 2555,1496894,2000 2 AVENUE,1052674,MANHATTAN,10029
Disposition:,12/12/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1496894,2000 2 AVENUE,1052674,MANHATTAN,10029
Comments:,"NAN-BLDG VACANT SWS IN PLACE FOR PUBLIC PROTECTION WITH                         PERMIT ISSUED FOR BRACING, SHORING TO MAKE BLDG SAFE +++",1496894,2000 2 AVENUE,1052674,MANHATTAN,10029
Last Inspection:,10/10/2018 -  - BY BADGE # 2675,1491986,2000 2 AVENUE,1052674,MANHATTAN,10029
Disposition:,10/10/2018 - H1 - PLEASE SEE COMPLAINT NUMBER  1475087,1491986,2000 2 AVENUE,1052674,MANHATTAN,10029
Comments:,H1-SEE COMPLAINT #1475087 (PREMISES WAS INSPECTED AND VACATED DUE TO STRUCTURAL DAMAGE FROM FIRE),1491986,2000 2 AVENUE,1052674,MANHATTAN,10029
Last Inspection:,08/03/2018 -  - BY BADGE # 2420,1485854,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Disposition:,08/14/2018 - A8 - ECB VIOLATION SERVED,1485854,2000 SECOND AVENUE,1052674,MANHATTAN,10029
DOB Violation #:,080318C11CH01,1485854,2000 SECOND AVENUE,1052674,MANHATTAN,10029
ECB Violation #:,35332628Y,1485854,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Comments:,OWNER FAILED TO COMPLY WITH THE COMMISSIONER'S ORDER TO FILE AN APPLICATION TO REMEDIATE CONDITIONS CAUSED BY FIRE AND TO PROVIDE PERIODIC STRUCTURAL STABILITY REPORTS.,1485854,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Last Inspection:,06/06/2018 -  - BY BADGE # 2967,1480916,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Disposition:,06/06/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1480916,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Comments:,AT TIME OF INSPECTION POSTED VACATE ORDER #M52/2018 TO FRONT ENTRANCE DOOR.  VACATE ORDER APPEARS TO BE IN COMPLIANCE AT TIME OF POSTING.,1480916,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Last Inspection:,07/12/2018 -  - BY BADGE # 2982,1479550,299 EAST 103 STREET,1052674,MANHATTAN,10029
Disposition:,07/16/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1479550,299 EAST 103 STREET,1052674,MANHATTAN,10029
Comments:,UPON INSPECTION OBSERVED BUILDING IS VACANT # M52/2018. HOWEVER OBSERVED NO CONSTRUCTION WORK AT TIME OF INSPECTION. SEE COMPLIANT # 1475087.,1479550,299 EAST 103 STREET,1052674,MANHATTAN,10029
Last Inspection:,05/18/2018 -  - BY BADGE # 2752,1479307,2000 2 AVENUE,1052674,MANHATTAN,10029
Disposition:,05/18/2018 - A8 - ECB VIOLATION SERVED,1479307,2000 2 AVENUE,1052674,MANHATTAN,10029
ECB Violation #:,35324076P,1479307,2000 2 AVENUE,1052674,MANHATTAN,10029
Comments:,FAILURE TO PROVIDE VANDAL PROOF LIGHTING FIXTURES                               SIDEWALK SHED NOT LEANING,1479307,2000 2 AVENUE,1052674,MANHATTAN,10029
Last Inspection:,05/18/2018 -  - BY BADGE # 2752,1479033,2000 2 AVENUE,1052674,MANHATTAN,10029
Disposition:,05/18/2018 - H1 - PLEASE SEE COMPLAINT NUMBER  1479307,1479033,2000 2 AVENUE,1052674,MANHATTAN,10029
Comments:,PLEASE SEE COMPLAINT # 1479307,1479033,2000 2 AVENUE,1052674,MANHATTAN,10029
Last Inspection:,04/04/2018 -  - BY BADGE # 91KX,1475790,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Disposition:,04/04/2018 - A1 - BUILDINGS VIOLATION(S) SERVED,1475790,2000 SECOND AVENUE,1052674,MANHATTAN,10029
DOB Violation #:,040418FEU11101IK,1475790,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Comments:,OWNER TO HIRE LICENSED NYPE/RA TO EVALUATE ENTIRE BLDG AND                      PREPARE COMPREHENSIVE REPAIR PLANS FILED BY 5/15/18,1475790,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Last Inspection:,03/24/2018 -  - BY BADGE # 91KX,1475164,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Disposition:,03/26/2018 - A1 - BUILDINGS VIOLATION(S) SERVED,1475164,2000 SECOND AVENUE,1052674,MANHATTAN,10029
DOB Violation #:,032418FEU11101IK,1475164,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Comments:,IMMED REMOVE LOOSE ELEM FROM BLDG EXT.HIRE ENG TO DSGN&                         INSTALL SHOR OF COMPROM FLR STRUCT.FILE PERM NO LATER 48HRS,1475164,2000 SECOND AVENUE,1052674,MANHATTAN,10029
Last Inspection:,03/24/2018 -  - BY BADGE # 0723,1475087,2000 2 AVENUE,1052674,MANHATTAN,10029
Disposition:,03/25/2018 - Y1 - FULL VACATE ORDER ISSUED,1475087,2000 2 AVENUE,1052674,MANHATTAN,10029
DOB Violation #:,032418CNE01GS (313965),1475087,2000 2 AVENUE,1052674,MANHATTAN,10029
Comments:,Y1-FULL VACATE AND DOB NOV ISSUED FOR FIRE DAMAGE THROUGHOUT THE ENTIRE BUILDINGAND ROOF OPEN TO THE ELEMENTS.,1475087,2000 2 AVENUE,1052674,MANHATTAN,10029
Last Inspection:,10/08/2002 -  - BY BADGE # 1824,1100571,299 EAST 103 STREET,1052674,MANHATTAN,10029
Disposition:,10/10/2002 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION  1100571,1100571,299 EAST 103 STREET,1052674,MANHATTAN,10029
Comments:,NO LOOSE OR MISSING BRICKS  HAIR LINE OLD CRACKS  NO                            STRUCTURAL DAMAGE,1100571,299 EAST 103 STREET,1052674,MANHATTAN,10029
Last Inspection:,02/10/2021 -  - BY BADGE # 2998,1563025,1505 3 AVENUE,1048756,MANHATTAN,10028
Disposition:,02/10/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1563025,1505 3 AVENUE,1048756,MANHATTAN,10028
Comments:,"AT TIME OF INSPECTION, WORK FOR APARTMENTS #1D, #2B COMPLETED 100% AS PER VACATE RESCIND REQUIREMENTS UNDER JOB #123867039. APARTMENTS ARE CONFORMING TO CERTIFICATE OF OCCUPANCY.",1563025,1505 3 AVENUE,1048756,MANHATTAN,10028
Last Inspection:,04/16/2019 -  - BY BADGE # 2902,1504232,1505 3 AVENUE,1048756,MANHATTAN,10028
Disposition:,05/10/2019 - F3 - COMPLAINT REFERRED TO DEPARTMENT OF HEALTH,1504232,1505 3 AVENUE,1048756,MANHATTAN,10028
