X1,X2,complaint_num,address,bin,boro,zip
Disposition:,11/29/2020 - Y1 - FULL VACATE ORDER ISSUED,2310041,2740 SEXTON PLACE,2055342,BRONX,10469
DOB Violation #:,112920CERMP01,2310041,2740 SEXTON PLACE,2055342,BRONX,10469
ECB Violation #:,35507200P,2310041,2740 SEXTON PLACE,2055342,BRONX,10469
Comments:,Y1 FULL VACATE DUE TO NO WORKING UTILITIES WINDOWS AND DOORS OPEN TO THE        ELEMENTS,2310041,2740 SEXTON PLACE,2055342,BRONX,10469
Last Inspection:,12/04/2020 -  - BY BADGE # 3143,2309349,2740 SEXTON PLACE,2055342,BRONX,10469
Disposition:,01/21/2021 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2309349,2740 SEXTON PLACE,2055342,BRONX,10469
Comments:,"AT TIME OF INSPECTION, DID NOT OBSERVE ANYONE PRESENT AT LOCATION. BUILDING     SEALED AT ALL EXPOSURE.",2309349,2740 SEXTON PLACE,2055342,BRONX,10469
Last Inspection:,01/05/2017 -  - BY BADGE # 2703,2237604,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Disposition:,01/13/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2237604,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Comments:,AT TIME OF INSPECTION POSTED PEREMTORY VACTE ORDER BUILDING                     COMPLETELY EMPTY,2237604,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Last Inspection:,12/01/2016 -  - BY BADGE # 1961,2235871,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Disposition:,12/07/2016 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2235871,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Comments:,VAC. #184/16 COMPLIED WITH @ TIME OF INSPECTION,2235871,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Last Inspection:,12/24/2011 -  - BY BADGE # 2196,2162613,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Disposition:,12/29/2011 - K1 - INSUFFICIENT INFORMATION/UNABLE TO LOCATE ADDRESS,2162613,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Comments:,NO SPECIFIC LOCATION,2162613,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Last Inspection:,10/24/2005 -  - BY BADGE # 0860,2075679,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Disposition:,10/25/2005 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2075679,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Comments:,UNABLE TO LOCATE ILLEGAL CONVERSION/3RD FLR HAS 4 APTS/NO                       LOCATION OR DESCRIPTION OF CONVERSION GIVEN ON COMPLAINT,2075679,1038 SOUTHERN BOULEVARD,2006018,BRONX,10459
Last Inspection:,02/05/2021 -  - BY BADGE # 3255,2312916,4415 THIRD AVENUE,2011535,BRONX,10457
Disposition:,02/05/2021 - W1 - VIOLATION SERVED FOR DISOBEYING VACATE ORDER,2312916,4415 THIRD AVENUE,2011535,BRONX,10457
ECB Violation #:,39035890Y,2312916,4415 THIRD AVENUE,2011535,BRONX,10457
Comments:,"ECB VIOLATION SERVED DUE TO FAILURE TO COMPLY WITH VACATE ORDER# X064/18, AT TIME OF INSPECTION, BUILDING WAS RENOVATED AND OBSERVED 2  CLASS A  APART# 1A & 1B ON 1ST FLOOR LEVEL IS OCCUPIED. NOTED BEDS, CLOTHING, FOOD, PERSONAL ITEMS ETC.",2312916,4415 THIRD AVENUE,2011535,BRONX,10457
Last Inspection:,07/17/2020 -  - BY BADGE # 2989,2303516,4415 3 AVENUE,2011535,BRONX,10457
Disposition:,07/17/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2303516,4415 3 AVENUE,2011535,BRONX,10457
Comments:,OBSERVED SWS AND SUPPORTED PIPE SCAFFOLD ERECTED BOTH                           WITH VALID PERMIT. NO VIOLATION WARRANTED,2303516,4415 3 AVENUE,2011535,BRONX,10457
Last Inspection:,10/22/2019 -  - BY BADGE # 2915,2290899,4415 3 AVENUE,2011535,BRONX,10457
Disposition:,10/22/2019 - I3 - COMPLIANCE INSPECTION PERFORMED,2290899,4415 3 AVENUE,2011535,BRONX,10457
Comments:,"NO ACCESS IN TO A 3 STORY BUILDING, NO WORK IN PROGRESS.  CONSTRUCTION  FENCE UPAND LOCKED.",2290899,4415 3 AVENUE,2011535,BRONX,10457
Last Inspection:,03/22/2018 -  - BY BADGE # 2885,2259137,4415 THIRD AVENUE,2011535,BRONX,10457
Disposition:,03/26/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2259137,4415 THIRD AVENUE,2011535,BRONX,10457
Comments:,24 HOUR FOLLOW-UP COMPLIANCE INSPECTION FOR VACATE # X064/18,2259137,4415 THIRD AVENUE,2011535,BRONX,10457
Last Inspection:,12/28/1995 -  - BY BADGE # 1088,2017403,4415 3 AVENUE,2011535,BRONX,10457
Disposition:,01/04/1996 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,2017403,4415 3 AVENUE,2011535,BRONX,10457
DOB Violation #:,122895C06JO03VW,2017403,4415 3 AVENUE,2011535,BRONX,10457
ECB Violation #:,34129731M,2017403,4415 3 AVENUE,2011535,BRONX,10457
Comments:,"HAVING SUBDIVIDED STORE INSTALLED NEW STORE FRONT, NEW DROP                     CEILING W/O PERMIT. NO ACCESS TO THE 1ST FLOOR",2017403,4415 3 AVENUE,2011535,BRONX,10457
Last Inspection:,12/22/1995 -  - BY BADGE # 0602,2016990,4415 3 AVENUE,2011535,BRONX,10457
Disposition:,12/26/1995 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2016990,4415 3 AVENUE,2011535,BRONX,10457
Comments:,LEGAL 4-FAMILY NO S.R.O. OCCUPANCY NO CONSTRUCTION ACTIVITY,2016990,4415 3 AVENUE,2011535,BRONX,10457
Last Inspection:,03/25/2022 -  - BY BADGE # 2905,2333437,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,03/25/2022 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2333437,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,CREW START WORKING UNDER ACTIVE PERMIT # X00702031-I1-SH  T                     ISSUED ON 03/22/2022  AND  EXP DATE: 1/02//2022  FOR HEAVY,2333437,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,03/08/2022 -  - BY BADGE # 2758,2332611,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,03/08/2022 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2332611,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,I-2; NO HAZARDOUS CONDITIONS OBSERVED AT THE TIME OF INSPECTION; SITE CLOSED ANDSECURED,2332611,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,10/27/2020 -  - BY BADGE # 3143,2308529,4521 3 AVENUE,2011589,BRONX,10457
Disposition:,10/30/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2308529,4521 3 AVENUE,2011589,BRONX,10457
Comments:,"VACATE ORDER # X 170/2020 POSTING. AT TIME OF POSTING, VACATE ORDER APPEARS TO  BE COMPLIED WITH.",2308529,4521 3 AVENUE,2011589,BRONX,10457
Last Inspection:,12/11/2018 -  - BY BADGE # 2686,2272548,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,12/11/2018 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2272548,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,NO VIOLATION WARRANTED AT THE TIME OF MY INSPECTION. PLEASE SEE APPLICATION #   Y185570 ON FILE WITH THE D.O.B. OFFICE.,2272548,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,03/15/2018 -  - BY BADGE # 1244,2258720,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,03/16/2018 - K1 - INSUFFICIENT INFORMATION/UNABLE TO LOCATE ADDRESS,2258720,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,"""PLEASE NOTE"" NO RECORD AT THE ABOVE ADDRESS. THE CONTRACTOR ( LINTECH ELECTRIC INC ) HAD DONE A ELECTRICAL INSTALLATION ON A SIDEWALK SHED. WRONG INFO ||",2258720,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,10/18/2017 -  - BY BADGE # 2686,2250755,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,10/18/2017 - A8 - ECB VIOLATION SERVED,2250755,548 EAST 183 STREET,2011589,BRONX,10458
DOB Violation #:,10182017EE206WSTL01,2250755,548 EAST 183 STREET,2011589,BRONX,10458
ECB Violation #:,35285047R,2250755,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,FAILURE TO CORRECT AND CERTIFY ECB # 35284684 P ISSUED ON 7/31/2017 .,2250755,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,07/31/2017 -  - BY BADGE # 2276,2247197,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,08/01/2017 - A8 - ECB VIOLATION SERVED,2247197,548 EAST 183 STREET,2011589,BRONX,10458
DOB Violation #:,073117EE206FM1,2247197,548 EAST 183 STREET,2011589,BRONX,10458
ECB Violation #:,35284684P,2247197,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,FAILURE TO COMPLY WITH THE COMMISSIONER'S  ORDER TO COMPLY. SUMMONS 35260525L   AND 35260299M STILL REMAINS,2247197,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,01/19/2016 -  - BY BADGE # 2387,2221700,4521 3 AVENUE,2011589,BRONX,10457
Disposition:,01/19/2016 - A8 - ECB VIOLATION SERVED,2221700,4521 3 AVENUE,2011589,BRONX,10457
DOB Violation #:,011916CERGS02,2221700,4521 3 AVENUE,2011589,BRONX,10457
ECB Violation #:,35168197J,2221700,4521 3 AVENUE,2011589,BRONX,10457
Comments:,A-8 AT EXPOSURE 1 AND 4 AT 4TH AND 5TH FLOORS METAL CORNICE AND WATER TABLE HAS DETERIORATION AND SECTION ARE OPEN AND PIECES HANG LOOSE.,2221700,4521 3 AVENUE,2011589,BRONX,10457
Last Inspection:,09/02/2014 -  - BY BADGE # 0380,2195207,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,09/03/2014 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2195207,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,NO VIOLATION WARRANTED AT THIS TIME,2195207,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,09/02/2014 -  - BY BADGE # 0380,2195008,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,09/03/2014 - H1 - PLEASE SEE COMPLAINT NUMBER  2195207,2195008,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,PREVIOUSLY INSPECTED,2195008,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,09/02/2014 -  - BY BADGE # 0380,2191929,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,09/03/2014 - H1 - PLEASE SEE COMPLAINT NUMBER  2195207,2191929,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,PREVIOUSLY INSPECTED,2191929,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,09/02/2014 -  - BY BADGE # 0380,2191804,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,09/03/2014 - H1 - PLEASE SEE COMPLAINT NUMBER  2195207,2191804,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,PREVIOUSLY INSPECTED,2191804,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,09/02/2014 -  - BY BADGE # 0380,2191694,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,09/03/2014 - H1 - PLEASE SEE COMPLAINT NUMBER  2195207,2191694,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,PREVIOUSLY INSPECTED,2191694,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,09/02/2014 -  - BY BADGE # 0380,2191421,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,09/03/2014 - H1 - PLEASE SEE COMPLAINT NUMBER  2195207,2191421,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,PREVIOUSLY INSPECTED,2191421,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,08/06/2013 -  - BY BADGE # 0380,2185035,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,08/07/2013 - A1 - BUILDINGS VIOLATION(S) SERVED,2185035,548 EAST 183 STREET,2011589,BRONX,10458
DOB Violation #:,080613E380B03,2185035,548 EAST 183 STREET,2011589,BRONX,10458
ECB Violation #:,38228021R,2185035,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,VF,2185035,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,11/09/2010 -  - BY BADGE # 0380,2148764,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,11/19/2010 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2148764,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,NO VIOLATION ISSUED,2148764,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,05/25/2010 -  - BY BADGE # 2331,2145706,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,05/25/2010 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2145706,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,"FLOORS ARE NOT SLOPED, NO PROTRUDING NAILS FOUND, NO CRACKED                    WALLS NOTED AT TIME OF INSPECTION",2145706,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,04/18/2007 -  - BY BADGE # 1719,2097745,548 EAST 183 STREET,2011589,BRONX,10458
Disposition:,04/27/2007 - A1 - BUILDINGS VIOLATION(S) SERVED,2097745,548 EAST 183 STREET,2011589,BRONX,10458
DOB Violation #:,04232007E1719B03,2097745,548 EAST 183 STREET,2011589,BRONX,10458
ECB Violation #:,38162824C,2097745,548 EAST 183 STREET,2011589,BRONX,10458
Comments:,VIOLATION WAS ISSUED,2097745,548 EAST 183 STREET,2011589,BRONX,10458
Last Inspection:,02/15/2022 -  - BY BADGE # 3203,2329852,1920 WALTON AVENUE,2007910,BRONX,10453
Disposition:,02/16/2022 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2329852,1920 WALTON AVENUE,2007910,BRONX,10453
Comments:,NV,2329852,1920 WALTON AVENUE,2007910,BRONX,10453
Last Inspection:,11/15/2021 -  - BY BADGE # 2790,2323957,1920 WALTON AVENUE,2007910,BRONX,10453
Disposition:,11/16/2021 - A8 - ECB VIOLATION SERVED,2323957,1920 WALTON AVENUE,2007910,BRONX,10453
ECB Violation #:,39051184R,2323957,1920 WALTON AVENUE,2007910,BRONX,10453
Comments:,CLASS 2 VIOLATION ISSUED,2323957,1920 WALTON AVENUE,2007910,BRONX,10453
Last Inspection:,11/12/2021 -  - BY BADGE # 2358,2323644,1920 WALTON AVENUE,2007910,BRONX,10453
Disposition:,11/12/2021 - XX - ADMINISTRATIVE CLOSURE,2323644,1920 WALTON AVENUE,2007910,BRONX,10453
Comments:,H1,2323644,1920 WALTON AVENUE,2007910,BRONX,10453
Last Inspection:,11/12/2021 -  - BY BADGE # 2358,2323549,1920 WALTON AVENUE,2007910,BRONX,10453
Disposition:,11/12/2021 - H1 - PLEASE SEE COMPLAINT NUMBER  2323644,2323549,1920 WALTON AVENUE,2007910,BRONX,10453
Comments:,H1,2323549,1920 WALTON AVENUE,2007910,BRONX,10453
Last Inspection:,04/24/2020 -  - BY BADGE # 2584,2298177,1920 WALTON AVENUE,2007910,BRONX,10453
Disposition:,04/24/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2298177,1920 WALTON AVENUE,2007910,BRONX,10453
Comments:,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION .,2298177,1920 WALTON AVENUE,2007910,BRONX,10453
Last Inspection:,03/20/2020 -  - BY BADGE # 2741,2296942,1920 WALTON AVENUE,2007910,BRONX,10453
Disposition:,03/20/2020 - XX - ADMINISTRATIVE CLOSURE,2296942,1920 WALTON AVENUE,2007910,BRONX,10453
Comments:,DUPLICATE COMPLAINT,2296942,1920 WALTON AVENUE,2007910,BRONX,10453
Last Inspection:,02/17/2020 -  - BY BADGE # 2741,2296940,1920 WALTON AVENUE,2007910,BRONX,10453
Disposition:,02/17/2020 - XX - ADMINISTRATIVE CLOSURE,2296940,1920 WALTON AVENUE,2007910,BRONX,10453
Comments:,DUPLICATE COMPLAINT,2296940,1920 WALTON AVENUE,2007910,BRONX,10453
Last Inspection:,02/10/2020 -  - BY BADGE # 2790,2296125,1920 WALTON AVENUE,2007910,BRONX,10453
Disposition:,02/10/2020 - A8 - ECB VIOLATION SERVED,2296125,1920 WALTON AVENUE,2007910,BRONX,10453
ECB Violation #:,39017247X,2296125,1920 WALTON AVENUE,2007910,BRONX,10453
Comments:,"CLASS 1, CEASE USE CAR DOOR RESTRICTOR DEFECTIVE, REVERSE PHASE RELAY,/ CLASS 1, NO DOOR LOCK MONITORING INSTALLED IN CONTROLLER. CLASS 2 VIOLATION ISSUED",2296125,1920 WALTON AVENUE,2007910,BRONX,10453
