X1,X2,X3,X4,X5,X6,complaint_num,address,bin,boro,zip
,,,ADDRESS CHANGED TO 35 GARAGE SIDEVIEW AVE,,,5140258,35 GARAGE SIDEVIEW AVENUE,5139284,STATEN ISLAND,10314
1,03/19/2019,A6,VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,2746,03/18/2019,5140258,35 GARAGE SIDEVIEW AVENUE,5139284,STATEN ISLAND,10314
,,,A6 - UB DRAFTED FOR FULL DEMOLITION OF PARTIALLY COLLAPSED GARAGE,,,5140258,35 GARAGE SIDEVIEW AVENUE,5139284,STATEN ISLAND,10314
,,,,,,4779970,99-17 GARAGE 32 AVENUE,4470735,QUEENS,11369
#,Disposition,Disposition,Disposition,Inspection,Date,4779970,99-17 GARAGE 32 AVENUE,4470735,QUEENS,11369
,Date,Code,Disposition,By,Date,4779970,99-17 GARAGE 32 AVENUE,4470735,QUEENS,11369
,,,,,,4779970,99-17 GARAGE 32 AVENUE,4470735,QUEENS,11369
2,06/28/2019,Y1,FULL VACATE ORDER ISSUED,2997,06/27/2019,4779970,99-17 GARAGE 32 AVENUE,4470735,QUEENS,11369
,,,Y1-FULL VACATE ISSUED FOR GARAGE IN DISREPAIR. BUILDING ROOF HAS COLLAPSED INTO STRUCTURE AND REMAINING STRUCTURE IS IN DANGER OF FURTHER COLLAPSE. ECB ISSUED FOR FAILURE TO MAINTAIN.,,,4779970,99-17 GARAGE 32 AVENUE,4470735,QUEENS,11369
1,06/27/2019,D5,COMPLAINT ASSIGNED TO EMERGENCY RESPONSE TEAM,2369,06/27/2019,4779970,99-17 GARAGE 32 AVENUE,4470735,QUEENS,11369
,,,REFERRED TO ERT,,,4779970,99-17 GARAGE 32 AVENUE,4470735,QUEENS,11369
,,,,,,3706820,1492 EAST 17 STREET,3181464,BROOKLYN,11230
#,Disposition,Disposition,Disposition,Inspection,Date,3706820,1492 EAST 17 STREET,3181464,BROOKLYN,11230
,Date,Code,Disposition,By,Date,3706820,1492 EAST 17 STREET,3181464,BROOKLYN,11230
,,,,,,3706820,1492 EAST 17 STREET,3181464,BROOKLYN,11230
2,03/26/2020,Y2,VACATE ORDER FULLY RESCINDED,2552,03/26/2020,3706820,1492 EAST 17 STREET,3181464,BROOKLYN,11230
,,,AS PER BORO COMMISSIONER RESCISSION LETTER DATED 03-19-2020. OK TO RESCIND      VACATE ORDER B 276/19.,,,3706820,1492 EAST 17 STREET,3181464,BROOKLYN,11230
1,06/14/2019,Y1,FULL VACATE ORDER ISSUED,2387,06/13/2019,3706820,1492 EAST 17 STREET,3181464,BROOKLYN,11230
,,,"Y-1 FULL VACATE DUE TO FIRE STRUCTURE HAS BEEN RENDERED NON-COMPLIANT WITH ROOF COLLAPSED,SECTION OF 1ST FLOOR COLLAPSED. FIRE AT 2ND AND ATTIC LEVEL WITH EXTENSIVE CHARRING, WINDOWS OUT AND WATER AND SMOKE DAMAGE THROUGHOUT.",,,3706820,1492 EAST 17 STREET,3181464,BROOKLYN,11230
,,,,,,2246788,1374 LELAND AVENUE,2028023,BRONX,10460
#,Disposition,Disposition,Disposition,Inspection,Date,2246788,1374 LELAND AVENUE,2028023,BRONX,10460
,Date,Code,Disposition,By,Date,2246788,1374 LELAND AVENUE,2028023,BRONX,10460
,,,,,,2246788,1374 LELAND AVENUE,2028023,BRONX,10460
2,07/20/2017,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2551,07/20/2017,2246788,1374 LELAND AVENUE,2028023,BRONX,10460
,,,NO RESPONSE TO KNOCKS AND RINGING OF DOORBELLS.  LS4 POSTED.,,,2246788,1374 LELAND AVENUE,2028023,BRONX,10460
1,07/19/2017,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2551,07/19/2017,2246788,1374 LELAND AVENUE,2028023,BRONX,10460
,,,NO RESPONSE TO KNOCKS AND DOORBELLS. LS4 POSTED.,,,2246788,1374 LELAND AVENUE,2028023,BRONX,10460
,,,,,,2245008,1374 LELAND AVENUE,2028023,BRONX,10460
#,Disposition,Disposition,Disposition,Inspection,Date,2245008,1374 LELAND AVENUE,2028023,BRONX,10460
,Date,Code,Disposition,By,Date,2245008,1374 LELAND AVENUE,2028023,BRONX,10460
,,,,,,2245008,1374 LELAND AVENUE,2028023,BRONX,10460
2,03/18/2021,Y2,VACATE ORDER FULLY RESCINDED,3230,03/16/2021,2245008,1374 LELAND AVENUE,2028023,BRONX,10460
,,,"AT TIME OF INSPECTION, VACANT LOT OBSERVED,   BUILDING  DEMOLISHED UNDER PERMIT #220630280-01-DM. SIGNED OFF 04/09/2019",,,2245008,1374 LELAND AVENUE,2028023,BRONX,10460
1,06/16/2017,Y1,FULL VACATE ORDER ISSUED,0338,06/16/2017,2245008,1374 LELAND AVENUE,2028023,BRONX,10460
,,,"Y 1 LOCALIZED COLLAPSE AT EXPOSURE 4 BAY WINDOW , PREMISES APPEARS ABANDONED.",,,2245008,1374 LELAND AVENUE,2028023,BRONX,10460
,,,,,,5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304
#,Disposition,Disposition,Disposition,Inspection,Date,5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304
,Date,Code,Disposition,By,Date,5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304
2,05/30/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,3072,05/29/2019,5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,NAN.NO VIOS ISSUED.DEMO COMPLETE.NO VISIBLE DAMAGE TO ADJOIN                    PROPERTIES FROM DEMO.NO ACCESS TO CONSTRUCTION SITE,,,5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304
1,05/28/2019,D4,COMPLAINT ASSIGNED TO BEST SQUAD,2608,05/28/2019,5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,"D4-COMPLAINT REFERRED TO CSE, FULL DM# 520324970",,,5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304
#,Disposition,Disposition,Disposition,Inspection,Date,5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304
,Date,Code,Disposition,By,Date,5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304
2,05/13/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2851,05/10/2019,5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,NAN FOR THE COMPLAINT,,,5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304
1,05/09/2019,D4,COMPLAINT ASSIGNED TO BEST SQUAD,2608,05/09/2019,5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,"D4-COMPLAINT REFERRED TO CSE, DM# 520324970",,,5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304
#,Disposition,Disposition,Disposition,Inspection,Date,5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304
,Date,Code,Disposition,By,Date,5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304
2,08/22/2019,Y2,VACATE ORDER FULLY RESCINDED,2728,08/22/2019,5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,"AT TIME OF INSPECTION OBSERVED, BUILDING HAS DEMOLISHED COMPLETELY UNDER PERMIT # 520324970. NO UNSAFE CONDITION OBSERVED. OK TO LIFT VACATE ORDER .",,,5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304
1,03/07/2019,Y1,FULL VACATE ORDER ISSUED,2709,03/07/2019,5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,"AS PER FEU INSPECTION 3/1/2019 , THE BUILDING IS IN STATE OF DISREPAIR. THE ROOF HAS PARTIALLY COLLAPSED AND THE REMAINDER IS OPEN TO THE ELEMENTS. THE BUILDING IS AT RISK OF FURTHER COLLAPSE.  THESE CONDITIONS HAVE RENDERED THE PREMISE UNSAFE TO ENTER OR OCCUPY. XHEVDET CELO, P.E. BADGE NUMBER IS 9XCX",,,5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304
#,Disposition,Disposition,Disposition,Inspection,Date,5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304
,Date,Code,Disposition,By,Date,5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304
2,01/31/2019,A6,VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,2728,01/29/2019,5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,"FRONT WINDOW AT 1ST FLOOR MISSING AND SECTION OF ROOF IS CAVING IN  GARAGE AT REAR IS OPEN AT FRONT  AND REAR UB #,S 73 AND 74 ISSUED",,,5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304
1,01/29/2019,H1,PLEASE SEE COMPLAINT NUMBER,2728,01/29/2019,5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,"VIOLATION # 35343301X HAS ISSUED ON 07-18-18 , PLEASE SEE COMPLAINT # 5135753 .",,,5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5135753,14 GORDON STREET,5013968,STATEN ISLAND,10304
#,Disposition,Disposition,Disposition,Inspection,Date,5135753,14 GORDON STREET,5013968,STATEN ISLAND,10304
,Date,Code,Disposition,By,Date,5135753,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5135753,14 GORDON STREET,5013968,STATEN ISLAND,10304
2,07/18/2018,A8,ECB VIOLATION SERVED,2703,07/18/2018,5135753,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,VIO ISSUED FAILURE TO CERTIFY OF CORRECTIONS,,,5135753,14 GORDON STREET,5013968,STATEN ISLAND,10304
1,07/13/2018,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,ADMN,07/13/2018,5135753,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,"REFER TO BORO ENFORCEMENT, DUE TO PENDING UB.",,,5135753,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5098045,14 GORDON STREET,5013968,STATEN ISLAND,10304
#,Disposition,Disposition,Disposition,Inspection,Date,5098045,14 GORDON STREET,5013968,STATEN ISLAND,10304
,Date,Code,Disposition,By,Date,5098045,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,5098045,14 GORDON STREET,5013968,STATEN ISLAND,10304
2,06/01/2012,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1846,05/31/2012,5098045,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,MINOR DEFLECTION IN ROOF - (VERY OLD BUILDING)                                  PORCH NOT COLLAPSING,,,5098045,14 GORDON STREET,5013968,STATEN ISLAND,10304
1,05/31/2012,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,1766,05/31/2012,5098045,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,REFER TO BOROUGH,,,5098045,14 GORDON STREET,5013968,STATEN ISLAND,10304
,,,,,,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
#,Disposition,Disposition,Disposition,Inspection,Date,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
,Date,Code,Disposition,By,Date,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
,,,,,,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
4,06/04/2019,Y2,VACATE ORDER FULLY RESCINDED,0737,06/04/2019,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
,,,"FULL  VACATE ORDER B482/2018 RESCINDED AS PER BOROUGH COMMISSIONER I. GLUCKMAN'S RESCISSION LETTER DATED MAY 28, 2019.",,,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
3,06/04/2019,Y1,FULL VACATE ORDER ISSUED,0737,06/04/2019,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
,,,"FULL  VACATE ORDER B482/2018 RESCINDED AS PER BOROUGH COMMISSIONER I GLUCKMAN'S RESCISSION LETTER DATED MAY 28, 2019.",,,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
2,03/09/2019,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2946,03/08/2019,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
,,,AT TIME OF INSPECTION OBSERVED BUILDING DEMOLISHED UNDER PERMIT# 321557588> ISSUED 11/21/2018. EXP. 11/21/2019. NOT OBJECTIONS TO RESCIND V/O 3670844 AND VIOLATION# 100218CFEU3020IK,,,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
1,10/10/2018,Y1,FULL VACATE ORDER ISSUED,0737,10/10/2018,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
,,,VACATE BOTH BUILDINGS ON LOT # 19 PER FEU.. BUILDINGS ARE IN ADVANCED STATE OF DETERIORATION; STRUCTURAL INTEGRITY COMPROMISED. FULL VACATE ORDER ISSUED 02/11/2014 AS PER COMPLAINT NUMBER 3469680.,,,3670844,575 FULTON STREET,3000356,BROOKLYN,11201
,,,,,,3395992,575 FULTON STREET,3000356,BROOKLYN,11201
#,Disposition,Disposition,Disposition,Inspection,Date,3395992,575 FULTON STREET,3000356,BROOKLYN,11201
,Date,Code,Disposition,By,Date,3395992,575 FULTON STREET,3000356,BROOKLYN,11201
,,,,,,3395992,575 FULTON STREET,3000356,BROOKLYN,11201
2,11/28/2011,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2308,11/21/2011,3395992,575 FULTON STREET,3000356,BROOKLYN,11201
,,,NO PLUMBER,,,3395992,575 FULTON STREET,3000356,BROOKLYN,11201
1,11/21/2011,J1,FOLLOW-UP INSPECTION TO BE SCHEDULED UPON FURTHER RESEARCH,1832,11/16/2011,3395992,575 FULTON STREET,3000356,BROOKLYN,11201
,,,INSPECTION PENDING,,,3395992,575 FULTON STREET,3000356,BROOKLYN,11201
,,,,,,3123616,575 FULTON STREET,3000356,BROOKLYN,11201
#,Disposition,Disposition,Disposition,Inspection,Date,3123616,575 FULTON STREET,3000356,BROOKLYN,11201
,Date,Code,Disposition,By,Date,3123616,575 FULTON STREET,3000356,BROOKLYN,11201
,,,,,,3123616,575 FULTON STREET,3000356,BROOKLYN,11201
2,03/13/2006,L2,STOP WORK ORDER FULLY RESCINDED,SWOA,03/13/2006,3123616,575 FULTON STREET,3000356,BROOKLYN,11201
,,,ADMINISTRATIVE RESCIND PER RECEIPT OF CERTIFICATE OF CORRECT                    FOR UNDERLYING ECB VIOLATION,,,3123616,575 FULTON STREET,3000356,BROOKLYN,11201
1,03/08/2004,A3,FULL STOP WORK ORDER SERVED,1841,03/04/2004,3123616,575 FULTON STREET,3000356,BROOKLYN,11201
,,,"ALTERATION IN PROGRESS, NO PERMIT",,,3123616,575 FULTON STREET,3000356,BROOKLYN,11201
,,,,,,2292412,952 ROGERS PLACE,2005391,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2292412,952 ROGERS PLACE,2005391,BRONX,10459
,Date,Code,Disposition,By,Date,2292412,952 ROGERS PLACE,2005391,BRONX,10459
,,,,,,2292412,952 ROGERS PLACE,2005391,BRONX,10459
2,02/28/2020,Y2,VACATE ORDER FULLY RESCINDED,1847,02/28/2020,2292412,952 ROGERS PLACE,2005391,BRONX,10459
,,,VACATE ORDER RESCINDED DUE TO FULL DEMO PERMIT #220720487OBTAINED AND SIGNED    OFF.,,,2292412,952 ROGERS PLACE,2005391,BRONX,10459
1,11/19/2019,Y1,FULL VACATE ORDER ISSUED,2668,11/19/2019,2292412,952 ROGERS PLACE,2005391,BRONX,10459
,,,Y1 - FULL VACATE ISSUED DUE TO EXTENSIVE FIRE DAMAGE..,,,2292412,952 ROGERS PLACE,2005391,BRONX,10459
,,,,,,2219172,952 ROGERS PLACE,2005391,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2219172,952 ROGERS PLACE,2005391,BRONX,10459
,Date,Code,Disposition,By,Date,2219172,952 ROGERS PLACE,2005391,BRONX,10459
,,,,,,2219172,952 ROGERS PLACE,2005391,BRONX,10459
2,08/21/2016,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2271,08/20/2016,2219172,952 ROGERS PLACE,2005391,BRONX,10459
,,,NO  RESPONSE TO BELLS/KNOCK ON DOOR LS4 POSTED.,,,2219172,952 ROGERS PLACE,2005391,BRONX,10459
1,08/16/2016,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2271,08/13/2016,2219172,952 ROGERS PLACE,2005391,BRONX,10459
,,,NO RESPONSE  TO BELLS  / KNOCK  ON DOOR  LS4     POSTED,,,2219172,952 ROGERS PLACE,2005391,BRONX,10459
,,,,,,2122926,952 ROGERS PLACE,2005391,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2122926,952 ROGERS PLACE,2005391,BRONX,10459
,Date,Code,Disposition,By,Date,2122926,952 ROGERS PLACE,2005391,BRONX,10459
,,,,,,2122926,952 ROGERS PLACE,2005391,BRONX,10459
2,10/12/2011,Y2,VACATE ORDER FULLY RESCINDED,2221,07/11/2011,2122926,952 ROGERS PLACE,2005391,BRONX,10459
,,,ALL WORK CONFORMS TO APPVD PLANS DATED 5/26/11 UNDER PERMIT                     #220058167. OKAY TO DISMISS VACATE,,,2122926,952 ROGERS PLACE,2005391,BRONX,10459
1,11/24/2008,Y1,FULL VACATE ORDER ISSUED,1721,11/23/2008,2122926,952 ROGERS PLACE,2005391,BRONX,10459
,,,DOB VIOLATION ISSUED FOR MATTERS NOT PROVIDED,,,2122926,952 ROGERS PLACE,2005391,BRONX,10459
,,,,,,2292413,954 ROGERS PLACE,2005376,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2292413,954 ROGERS PLACE,2005376,BRONX,10459
,Date,Code,Disposition,By,Date,2292413,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2292413,954 ROGERS PLACE,2005376,BRONX,10459
2,02/28/2020,Y2,VACATE ORDER FULLY RESCINDED,1847,02/28/2020,2292413,954 ROGERS PLACE,2005376,BRONX,10459
,,,VACATE ORDER RESCINDED DUE TO FULL DEMO PERMIT #220720496 OBTAINED AND SIGNED   OFF.,,,2292413,954 ROGERS PLACE,2005376,BRONX,10459
1,11/19/2019,Y1,FULL VACATE ORDER ISSUED,2668,11/19/2019,2292413,954 ROGERS PLACE,2005376,BRONX,10459
,,,Y1 - FULL VACATE DUE TO EXTENSIVE FIRE DAMAGE.,,,2292413,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2166549,954 ROGERS PLACE,2005376,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2166549,954 ROGERS PLACE,2005376,BRONX,10459
,Date,Code,Disposition,By,Date,2166549,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2166549,954 ROGERS PLACE,2005376,BRONX,10459
2,03/21/2012,A6,VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,2255,03/13/2012,2166549,954 ROGERS PLACE,2005376,BRONX,10459
,,,ENTRY DOOR AT FRONT CELLAR IS OPEN MAKING VACANT BUILDING                       ACCESSIBLE. UB #15/2012 FILED,,,2166549,954 ROGERS PLACE,2005376,BRONX,10459
1,03/14/2012,H1,PLEASE SEE COMPLAINT NUMBER,1984,03/14/2012,2166549,954 ROGERS PLACE,2005376,BRONX,10459
,,,SEE REF # 2163789,,,2166549,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2128741,954 ROGERS PLACE,2005376,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2128741,954 ROGERS PLACE,2005376,BRONX,10459
,Date,Code,Disposition,By,Date,2128741,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2128741,954 ROGERS PLACE,2005376,BRONX,10459
2,05/19/2009,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2221,05/18/2009,2128741,954 ROGERS PLACE,2005376,BRONX,10459
,,,OWNER DID NOT MEET APOINTMENT,,,2128741,954 ROGERS PLACE,2005376,BRONX,10459
1,05/07/2009,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2221,05/06/2009,2128741,954 ROGERS PLACE,2005376,BRONX,10459
,,,NO ANSWER TO DOOR KNOCKING LS4 POSTED,,,2128741,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2128740,954 ROGERS PLACE,2005376,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2128740,954 ROGERS PLACE,2005376,BRONX,10459
,Date,Code,Disposition,By,Date,2128740,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2128740,954 ROGERS PLACE,2005376,BRONX,10459
2,05/19/2009,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2221,05/18/2009,2128740,954 ROGERS PLACE,2005376,BRONX,10459
,,,OWNER DID NOT MEET APPOINTMENT,,,2128740,954 ROGERS PLACE,2005376,BRONX,10459
1,05/07/2009,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2221,05/05/2009,2128740,954 ROGERS PLACE,2005376,BRONX,10459
,,,NO ANSWER TO DOOR KNOCKING LS4 POSTED,,,2128740,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2122929,954 ROGERS PLACE,2005376,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2122929,954 ROGERS PLACE,2005376,BRONX,10459
,Date,Code,Disposition,By,Date,2122929,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2122929,954 ROGERS PLACE,2005376,BRONX,10459
2,10/24/2016,Y2,VACATE ORDER FULLY RESCINDED,1734,10/24/2016,2122929,954 ROGERS PLACE,2005376,BRONX,10459
,,,"OK FOR FULL RESCIND OF VACATE BASED ON APPLICATION #220229937 ON FILE, INSPECTED 101916 PASS FINAL THAT WORK NOTED PER APPL# IS COMPLETED",,,2122929,954 ROGERS PLACE,2005376,BRONX,10459
1,11/24/2008,Y1,FULL VACATE ORDER ISSUED,1721,11/23/2008,2122929,954 ROGERS PLACE,2005376,BRONX,10459
,,,DOB VIOLATION ISSUED FOR MATTERS NOT PROVIDED,,,2122929,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2112314,954 ROGERS PLACE,2005376,BRONX,10459
#,Disposition,Disposition,Disposition,Inspection,Date,2112314,954 ROGERS PLACE,2005376,BRONX,10459
,Date,Code,Disposition,By,Date,2112314,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2112314,954 ROGERS PLACE,2005376,BRONX,10459
2,06/03/2008,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2319,05/29/2008,2112314,954 ROGERS PLACE,2005376,BRONX,10459
,,,DENIED ACCESS BY FEMALE LS4,,,2112314,954 ROGERS PLACE,2005376,BRONX,10459
1,05/28/2008,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,2414,05/19/2008,2112314,954 ROGERS PLACE,2005376,BRONX,10459
,,,TENANT REFUSED ACCESS. STATED OWNER IS NOT HOME. LS4 POSTED,,,2112314,954 ROGERS PLACE,2005376,BRONX,10459
,,,,,,2327373,1151 NELSON AVENUE,2099677,BRONX,10452
#,Disposition,Disposition,Disposition,Inspection,Date,2327373,1151 NELSON AVENUE,2099677,BRONX,10452
,Date,Code,Disposition,By,Date,2327373,1151 NELSON AVENUE,2099677,BRONX,10452
,,,,,,2327373,1151 NELSON AVENUE,2099677,BRONX,10452
3,04/11/2022,L3,STOP WORK ORDER PARTIALLY RESCINDED,3080,02/04/2022,2327373,1151 NELSON AVENUE,2099677,BRONX,10452
,,,"NO NEW WORK,PROV.SHORING OF STRU.2-3FL AS PER DRW,NO USE PIP                    ESF CORRECT/REVISE PIPESF DRW,MOVE PIPES ABOVE PARAPET WALL",,,2327373,1151 NELSON AVENUE,2099677,BRONX,10452
2,02/07/2022,L3,STOP WORK ORDER PARTIALLY RESCINDED,3080,02/04/2022,2327373,1151 NELSON AVENUE,2099677,BRONX,10452
,,,"NO WORK, PROVIDE OHP @TEMP PEDESTRIAN WALKWAY. PROVIDE OHP                      EXP#3 REAR YARD, AMEND SWS DRAWINGS",,,2327373,1151 NELSON AVENUE,2099677,BRONX,10452
1,11/08/2021,L1,PARTIAL STOP WORK ORDER,3058,11/05/2021,2327373,1151 NELSON AVENUE,2099677,BRONX,10452
