X1,X2,complaint_num,address,bin,boro,zip
Comments:,NO DEBRIS OBSERVED,5030360,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Last Inspection:,07/17/2001 -  - BY BADGE # 0791,5030359,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Disposition:,07/18/2001 - A1 - BUILDINGS VIOLATION(S) SERVED,5030359,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
ECB Violation #:,34285923G,5030359,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Comments:,BUILDING FACADE IN SERIOUS DISREPAIR,5030359,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Last Inspection:,10/06/1998 -  - BY BADGE # 0468,5023322,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Disposition:,10/09/1998 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,5023322,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
DOB Violation #:,100698C0103L,5023322,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Comments:,VIOATION FILED FOR FAILURE TO MAINTAIN EXTERIOR OF BUILDING,5023322,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Last Inspection:,11/12/1998 -  - BY BADGE # 0400,5023210,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Disposition:,11/20/1998 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,5023210,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
ECB Violation #:,34182031Y,5023210,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Comments:,"EXTERIOR WALLS SPAWLING, CRACKED AND BROKEN EXPOSING RE-BAR                     VIOLATION WRITTEN FOR NOT MAINTAINING WALLS",5023210,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Last Inspection:,10/07/1991 -  - BY BADGE # 0443,5008005,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Disposition:,10/08/1991 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,5008005,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
DOB Violation #:,100791C01M01,5008005,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Comments:,UNSAFE BUILDING 66/91 PREVIOUSLY FILED. ECB VIOLATION FILED                     FOR BROKEN & LOOSE MASONRY. CONTROL#34060810H,5008005,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Last Inspection:,09/09/1991 -  - BY BADGE # 0443,5007880,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Disposition:,09/12/1991 - B1 - BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,5007880,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
DOB Violation #:,091291UB66/91,5007880,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Comments:,BUILDING IS OPEN VACANT & UNGUARDED UB FILED,5007880,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Last Inspection:,10/01/1990 -  - BY BADGE # 0601,5005592,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Disposition:,10/02/1990 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,5005592,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Comments:,NO SIGN OF ENTRY AT TIME OF INSPECTION. CHAINS AND LOCKS                        ON ALL DOORS,5005592,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Last Inspection:,09/25/1990 -  - BY BADGE # 0748,5005475,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Disposition:,09/26/1990 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,5005475,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Comments:,BLDG HAS ROLL DOWN GATES ON FRONT. DOOR CHAIN PAD LOCKED. 6'                    CHAIN LINK FENCE LOCKED. NO SIGNS OF ANY UNAUTHORIZED ENTRY,5005475,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Last Inspection:,08/27/1990 -  - BY BADGE # 0748,5005332,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Disposition:,08/30/1990 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,5005332,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Comments:,BLDG DOOR IS CHAIN LOCKED. NO VISIBLE MEANS OF UNAUTHORIZED                     ENTRY. LOCKED 6' HIGH CHAIN LINK FENCE AT SIDE,5005332,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305
Last Inspection:,04/03/2020 -  - BY BADGE # 2998,1540082,508 REAR EAST 11 STREET,1083148,MANHATTAN,10009
Disposition:,04/07/2020 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1540082,508 REAR EAST 11 STREET,1083148,MANHATTAN,10009
Comments:,PEREMPTORY VACATE ORDER POSTING.,1540082,508 REAR EAST 11 STREET,1083148,MANHATTAN,10009
Last Inspection:,12/27/2019 -  - BY BADGE # 2998,1531731,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,12/27/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1531731,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,POSTED PEREMPTORY VACATE ORDER. SIDEWALK SHED IS BEING INSTALLED.,1531731,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,06/19/2019 -  - BY BADGE # 3057,1513189,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,06/19/2019 - I3 - COMPLIANCE INSPECTION PERFORMED,1513189,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,VACATE ORDER# M103/2019 IN PROGRESS,1513189,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,07/11/2014 -  - BY BADGE # 1710,1375626,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,07/12/2014 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1375626,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,NO EXTERIOR WORK AT PREMISES INSPECTION TIME. NO HAZARDOUS                      CONDITIONS EXISTING NO ACTION NECESSARY,1375626,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,10/14/2011 -  - BY BADGE # 2277,1310984,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,10/14/2011 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1310984,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,THE CRANE WAS NOT ONSITE AT TIME OF INSPECTION,1310984,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,01/25/2010 -  - BY BADGE # 2422,1274416,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,01/26/2010 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1274416,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,NO BLASTING NO VIBRATION AT TIME OF INSPECTION,1274416,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,09/10/2009 -  - BY BADGE # 2389,1267297,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,10/09/2009 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,1267297,407 EAST 69 STREET,1078426,MANHATTAN,10021
DOB Violation #:,091009C08MA01,1267297,407 EAST 69 STREET,1078426,MANHATTAN,10021
ECB Violation #:,34808112H,1267297,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,"OCCUPANCY CONTRARY TO THAT ALLOWED BY THE C/O OR BUILDING DE                    PT RECORDS. NOTED: ACCORDING TO JOB#110397632, BUILDING",1267297,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,08/22/2008 -  - BY BADGE # 1950,1234436,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,08/22/2008 - H3 - BUILDING VIOLATION ISSUED FOR FAILURE TO OBEY STOP WORK ORDER  1225911,1234436,407 EAST 69 STREET,1078426,MANHATTAN,10021
DOB Violation #:,082208C0802AL/250817,1234436,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,"UNLAWFUL CONTINUANCE OF SWO, VIO ISSUED",1234436,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,08/22/2008 -  - BY BADGE # 1950,1230760,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,08/25/2008 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1230760,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,VIOLATION 081308C08JH01 ACTIVE,1230760,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,08/22/2008 -  - BY BADGE # 1950,1230758,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,08/25/2008 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1230758,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,VIOLATION 081308C08JH01.ACTIVE,1230758,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,08/16/2006 -  - BY BADGE # 2218,1172711,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,08/24/2006 - A9 - ECB & BUILDINGS VIOLATIONS SERVED,1172711,407 EAST 69 STREET,1078426,MANHATTAN,10021
DOB Violation #:,081606C08VP02,1172711,407 EAST 69 STREET,1078426,MANHATTAN,10021
ECB Violation #:,34533272R,1172711,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,WORK W/O PERMIT AT APT 4E REMOVED ALL FULL HEIGHT PARTITIONS                    NEW WATER AND WASTE LINES,1172711,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,01/10/2005 -  - BY BADGE # 1234,1132397,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,01/10/2005 - XX - ADMINISTRATIVE CLOSURE,1132397,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,ADMINISTRATIVE CLOSURE,1132397,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,12/02/2004 -  - BY BADGE # 1234,1129985,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,12/02/2004 - XX - ADMINISTRATIVE CLOSURE,1129985,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,ADMINISTRATIVE CLOSURE,1129985,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,11/14/1997 -  - BY BADGE # 1032,1053327,407 EAST 69 STREET,1078426,MANHATTAN,10021
Disposition:,11/18/1997 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1053327,407 EAST 69 STREET,1078426,MANHATTAN,10021
Comments:,"UNABLE TO INSPECT FLOOR BEAM NO VISIBLE STRUCTURAL DEFECTS                      SAGGING OF FLS DUE TO NATURAL SETTLEMENT,NEW FLOORS INSTALL",1053327,407 EAST 69 STREET,1078426,MANHATTAN,10021
Last Inspection:,12/27/2019 -  - BY BADGE # 2998,1531732,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,12/27/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1531732,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,POSTED PEREMPTORY VACATE ORDER. SIDEWALK SHED IS BEING INSTALLED.,1531732,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,12/27/2019 -  - BY BADGE # 2998,1531585,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,12/27/2019 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1531585,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,POSTED PEREMPTORY VACATE ORDER. SIDEWALK SHED IS BEING INSTALLED.,1531585,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,02/14/2012 -  - BY BADGE # 0287,1318301,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,02/15/2012 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1318301,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,VARIANCE POSTED TO START WORK AT 6AM,1318301,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,09/04/2011 -  - BY BADGE # 0437,1308834,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,09/05/2011 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1308834,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,NO COSTRUCTION ACTIVITY AT THE TIME OF INSPECTION,1308834,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,07/12/2010 -  - BY BADGE # 2422,1287324,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,08/17/2010 - A8 - ECB VIOLATION SERVED,1287324,409 EAST 69 STREET,1078427,MANHATTAN,10021
ECB Violation #:,34862795N,1287324,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,(HAZ) ALTERNATE SERVICE FOR CORPORATION VIOLATION FOR AT CEL                    LAR PARTITION ERECTED FIXTURES INSTALLED TO CREATE CLASS A,1287324,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,02/13/2010 -  - BY BADGE # 0437,1275706,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,02/15/2010 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1275706,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,PREMISES STABLE AT THIS TIME OF INSPECTION,1275706,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,02/12/2010 -  - BY BADGE # 0437,1275699,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,02/15/2010 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1275699,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,FOUNDATION STABLE AT THIS TIME,1275699,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,04/01/2008 -  - BY BADGE # 2239,1220550,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,04/03/2008 - A1 - BUILDINGS VIOLATION(S) SERVED,1220550,409 EAST 69 STREET,1078427,MANHATTAN,10021
Electrical Violation #:,M278879,1220550,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,PANEL - KO'S MISSING NO DIRECTORY,1220550,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,12/31/2003 -  - BY BADGE # 1234,1115853,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,12/31/2003 - XX - ADMINISTRATIVE CLOSURE,1115853,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,"ADMINISTRATIVE CLOSURE, AS PER R.IULO",1115853,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,12/30/2003 -  - BY BADGE # 1234,1114963,409 EAST 69 STREET,1078427,MANHATTAN,10021
Disposition:,12/30/2003 - XX - ADMINISTRATIVE CLOSURE,1114963,409 EAST 69 STREET,1078427,MANHATTAN,10021
Comments:,ADMINISTRATIVE CLOSURE,1114963,409 EAST 69 STREET,1078427,MANHATTAN,10021
Last Inspection:,10/12/2017 -  - BY BADGE # 9FFX,1462795,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,10/12/2017 - A1 - BUILDINGS VIOLATION(S) SERVED,1462795,303 EAST 93 STREET,1078670,MANHATTAN,10128
DOB Violation #:,101217FEU10801FF,1462795,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,OWNER ENGAGE NYS PROF ENG'R EVAL BLDG&PREP REPAIRS.PERM FOR                     REPAIRS OBTAIN NO LATER 11/2/17.SIGN OFF JOB NO LATER 3/5/18,1462795,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,12/10/2017 -  - BY BADGE # 2237,1462671,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,12/11/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1462671,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,VACATE ORDER IN COMPLIANCE.,1462671,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,10/18/2017 -  - BY BADGE # 2669,1462669,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,10/24/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1462669,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,VACATE POSTED & COMPLIED WITH.,1462669,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,10/03/2017 -  - BY BADGE # 2758,1462018,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,10/03/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1462018,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,I-2; BUILDING NOT SHAKING OR VIBRATING AT THE TIME OF INSPECTION,1462018,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,09/06/2017 -  - BY BADGE # 2283,1459716,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,09/06/2017 - H1 - PLEASE SEE COMPLAINT NUMBER  1456657,1459716,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,H1- SEE COMPLAINT #1456657 WITH PRIOR SUMMONS #35263735N ISSUED 08/02/17.,1459716,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,09/06/2017 -  - BY BADGE # 2858,1458475,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,09/07/2017 - F8 - COMPLAINT REFERRED TO HOUSING PRESERVATION AND DEVELOPMENT (HPD),1458475,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,TENANT PROVIDED ACCESS TO APT 1B. VIOLATING CONDITIONS IN THE APARTMENT AND ON BLDG PREVIOUSLY REPORTED TO HPD COMPLAINT # 8612575. EMERGENCY SERVICES ISSUED VIOLATIONS FOR DEFECTS IN THE APARTMENT. NO VIOLATION CONDITIONS OBSERVED AT EXTERIOR REAR WALL.,1458475,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,08/10/2017 -  - BY BADGE # 2418,1457418,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,08/10/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1457418,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,"I-2, NO EGRESS ISSUES A.T.O.I.",1457418,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,08/04/2017 -  - BY BADGE # 2608,1456861,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,08/04/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1456861,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,I-2 NO VIBRATIONS FELT FROM EXTERIOR.  SITE HAS MONITORING SYSTEM IN PLACE.,1456861,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,08/02/2017 -  - BY BADGE # 2387,1456657,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,08/02/2017 - A8 - ECB VIOLATION SERVED,1456657,303 EAST 93 STREET,1078670,MANHATTAN,10128
DOB Violation #:,080217ER03RJ03,1456657,303 EAST 93 STREET,1078670,MANHATTAN,10128
ECB Violation #:,35263735N,1456657,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,"A-8 IN APT'S 1B +1C LARGE HORIZONTAL CRACK APPEARS AT SHARED WALL,ALSO IN 1C IN INTERIOR STAIRWELL CRACKS APPEAR AT LANDING.",1456657,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,07/31/2017 -  - BY BADGE # 2283,1456573,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,07/31/2017 - H1 - PLEASE SEE COMPLAINT NUMBER  1456516,1456573,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,"PLEASE SEE COMPLAINTS 1456516, 1450066",1456573,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,07/30/2017 -  - BY BADGE # 0437,1456516,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,07/30/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1456516,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,I2- NO SHAKING OR VIBRATING AT TIME OF INSPECTION,1456516,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,05/09/2017 -  - BY BADGE # 2282,1450066,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,05/09/2017 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1450066,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,"I2 - BUILDING NOT SHAKING OR VIBRATING, CONSTRUCTION SITE CLOSED AT TIME OF     INSPECTION",1450066,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,03/15/2008 -  - BY BADGE # 1842,1217201,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,03/17/2008 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1217201,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,ROAD WORK PRESENT AT TIME OF INSPECTION,1217201,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,07/14/2004 -  - BY BADGE # 1704,1125856,303-305 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,07/14/2004 - F8 - COMPLAINT REFERRED TO HOUSING PRESERVATION AND DEVELOPMENT (HPD),1125856,303-305 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,MAINTENANCE ITEM IN A MD,1125856,303-305 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,02/18/1992 -  - BY BADGE # 0637,1017828,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,02/20/1992 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1017828,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,NO EVIDENCE OF BRICKS FALLING FROM BUILDING AT TIME OF                          INSPECTION,1017828,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,03/07/1991 -  - BY BADGE # 0379,1011548,303 EAST 93 STREET,1078670,MANHATTAN,10128
Disposition:,03/12/1991 - I2 - NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1011548,303 EAST 93 STREET,1078670,MANHATTAN,10128
Comments:,THE EXISTING STORE ON THE FIRST FL. WAS VACANT AT THE TIME                      OF INSPECTION. THERE IS NO ILLEGAL BUSINESS IN PROGRESS,1011548,303 EAST 93 STREET,1078670,MANHATTAN,10128
Last Inspection:,02/11/2019 -  - BY BADGE # 1795,3686100,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,02/11/2019 - I1 - COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,3686100,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,"RECORDS INDICATE AFTERHOURS VARIANCE PERMIT ISSUED # 00862929 FOR 2/10/2019 FOR 8AM TO 5PM , REFERENCED PERMIT 321832335",3686100,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,12/06/2018 -  - BY BADGE # 9TLX,3678489,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,12/07/2018 - A1 - BUILDINGS VIOLATION(S) SERVED,3678489,290 CLINTON AVENUE,3339646,BROOKLYN,11205
DOB Violation #:,120618FEU302TDL02,3678489,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Comments:,COMPLY WITH CODE IMMEDIATELY COMPLY WITH VIOLATION,3678489,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Last Inspection:,12/06/2018 -  - BY BADGE # 9TLX,3678482,290 CLINTON AVENUE,3339646,BROOKLYN,11205
Disposition:,12/07/2018 - A1 - BUILDINGS VIOLATION(S) SERVED,3678482,290 CLINTON AVENUE,3339646,BROOKLYN,11205
DOB Violation #:,120618FEU302TDL01,3678482,290 CLINTON AVENUE,3339646,BROOKLYN,11205
